Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0032607,interferon-alpha production,19_GO:0032501 multicellular organismal process,-2.9,8.2,5.1,28160,28,488,4,0.82,0.41,3665|8767|23586|64135,IRF7|RIPK2|DDX58|IFIH1,-0.85,MyList
GO Biological Processes,19,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,19_GO:0002376 immune system process,-2.9,8.2,5.1,28160,28,488,4,0.82,0.41,567|2207|3133|64167,B2M|FCER1G|HLA-E|ERAP2,-0.85,MyList
GO Biological Processes,19,GO:0032647,regulation of interferon-alpha production,19_GO:0032501 multicellular organismal process,-2.9,8.2,5.1,28160,28,488,4,0.82,0.41,3665|8767|23586|64135,IRF7|RIPK2|DDX58|IFIH1,-0.85,MyList
GO Biological Processes,19,GO:0034123,positive regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.9,8.2,5.1,28160,28,488,4,0.82,0.41,1535|3430|4814|91543,CYBA|IFI35|NINJ1|RSAD2,-0.85,MyList
GO Biological Processes,19,GO:0050868,negative regulation of T cell activation,19_GO:0022610 biological adhesion,-2.9,3.8,4.1,28160,122,488,8,1.6,0.57,6375|8379|8764|10875|11314|30009|56253|201633,XCL1|MAD1L1|TNFRSF14|FGL2|CD300A|TBX21|CRTAM|TIGIT,-0.85,MyList
GO Biological Processes,19,GO:0002688,regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-2.9,3.8,4.1,28160,123,488,8,1.6,0.57,719|1240|1843|2841|6351|6352|6375|100528032,C3AR1|CMKLR1|DUSP1|GPR18|CCL4|CCL5|XCL1|KLRC4-KLRK1,-0.83,MyList
GO Biological Processes,19,GO:0042158,lipoprotein biosynthetic process,19_GO:0008152 metabolic process,-2.8,4.2,4.2,28160,96,488,7,1.4,0.54,9487|11152|55650|56270|64840|83734|93210,PIGL|WDR45|PIGV|WDR45B|PORCN|ATG10|PGAP3,-0.82,MyList
GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0050789 regulation of biological process,-2.8,3.4,3.9,28160,153,488,9,1.8,0.61,847|5590|8767|9175|10346|10475|10616|11035|85363,CAT|PRKCZ|RIPK2|MAP3K13|TRIM22|TRIM38|RBCK1|RIPK3|TRIM5,-0.82,MyList
WikiPathways,27,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",,-2.8,4.9,4.3,28160,71,488,6,1.2,0.5,5330|5590|7132|9636|10964|91543,PLCB2|PRKCZ|TNFRSF1A|ISG15|IFI44L|RSAD2,-0.82,MyList
GO Biological Processes,19,GO:0007033,vacuole organization,19_GO:0009987 cellular process,-2.8,3.1,3.9,28160,184,488,10,2,0.64,6048|11152|23130|29911|51510|56270|64400|79142|83452|252839,RNF5|WDR45|ATG2A|HOOK2|CHMP5|WDR45B|AKTIP|PHF23|RAB33B|TMEM9,-0.82,MyList
GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,5.9,4.5,28160,49,488,5,1,0.46,4061|8519|10346|10475|85363,LY6E|IFITM1|TRIM22|TRIM38|TRIM5,-0.79,MyList
GO Biological Processes,19,GO:0043330,response to exogenous dsRNA,19_GO:0050896 response to stimulus,-2.8,5.9,4.5,28160,49,488,5,1,0.46,3434|8767|23586|64135|79594,IFIT1|RIPK2|DDX58|IFIH1|MUL1,-0.79,MyList
GO Biological Processes,19,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-2.8,3.1,3.8,28160,186,488,10,2,0.64,1535|2841|3133|4938|4940|7305|7538|8767|23586|64135,CYBA|GPR18|HLA-E|OAS1|OAS3|TYROBP|ZFP36|RIPK2|DDX58|IFIH1,-0.79,MyList
GO Biological Processes,19,GO:0071706,tumor necrosis factor superfamily cytokine production,19_GO:0032501 multicellular organismal process,-2.8,3.1,3.8,28160,186,488,10,2,0.64,1535|2841|3133|4938|4940|7305|7538|8767|23586|64135,CYBA|GPR18|HLA-E|OAS1|OAS3|TYROBP|ZFP36|RIPK2|DDX58|IFIH1,-0.79,MyList
Reactome Gene Sets,6,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,,-2.8,4.1,4.1,28160,99,488,7,1.4,0.54,2353|3665|5608|6285|8767|11035|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|RIPK3|VRK3,-0.76,MyList
Reactome Gene Sets,6,R-HSA-166166,MyD88-independent TLR4 cascade ,,-2.8,4.1,4.1,28160,99,488,7,1.4,0.54,2353|3665|5608|6285|8767|11035|51231,FOS|IRF7|MAP2K6|S100B|RIPK2|RIPK3|VRK3,-0.76,MyList
GO Biological Processes,19,GO:0051251,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.7,2.4,3.5,28160,362,488,15,3.1,0.78,567|3133|3493|3494|3822|5590|6352|6375|7305|8740|8764|8767|11126|30009|100528032,B2M|HLA-E|IGHA1|IGHA2|KLRC2|PRKCZ|CCL5|XCL1|TYROBP|TNFSF14|TNFRSF14|RIPK2|CD160|TBX21|KLRC4-KLRK1,-0.74,MyList
GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,19_GO:0002376 immune system process,-2.7,4.7,4.2,28160,74,488,6,1.2,0.5,2207|4063|5590|8767|10875|30009,FCER1G|LY9|PRKCZ|RIPK2|FGL2|TBX21,-0.74,MyList
KEGG Pathway,24,hsa05162,Measles,,-2.7,3.3,3.8,28160,158,488,9,1.8,0.61,2353|3665|4599|4938|4940|5291|9367|23586|64135,FOS|IRF7|MX1|OAS1|OAS3|PIK3CB|RAB9A|DDX58|IFIH1,-0.74,MyList
GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.7,4,4,28160,101,488,7,1.4,0.54,4063|5590|6375|8767|11126|30009|91543,LY9|PRKCZ|XCL1|RIPK2|CD160|TBX21|RSAD2,-0.72,MyList
GO Biological Processes,19,GO:0002828,regulation of type 2 immune response,19_GO:0002376 immune system process,-2.7,7.4,4.8,28160,31,488,4,0.82,0.41,5590|6375|30009|91543,PRKCZ|XCL1|TBX21|RSAD2,-0.72,MyList
GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-2.7,2.8,3.6,28160,225,488,11,2.3,0.67,2207|2268|3430|5729|6352|7305|7462|8530|10077|10397|11314,FCER1G|FGR|IFI35|PTGDR|CCL5|TYROBP|LAT2|CST7|TSPAN32|NDRG1|CD300A,-0.7,MyList
Reactome Gene Sets,6,R-HSA-918233,TRAF3-dependent IRF activation pathway,,-2.7,12,5.4,28160,15,488,3,0.61,0.35,3665|23586|64135,IRF7|DDX58|IFIH1,-0.7,MyList
GO Biological Processes,19,GO:0002444,myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.7,4,4,28160,102,488,7,1.4,0.54,2268|3133|5729|7305|7462|11314|23586,FGR|HLA-E|PTGDR|TYROBP|LAT2|CD300A|DDX58,-0.7,MyList
WikiPathways,27,WP4217,Ebola virus pathway in host,,-2.7,3.5,3.8,28160,131,488,8,1.6,0.57,684|3133|3384|3665|5291|9367|11314|23586,BST2|HLA-E|ICAM2|IRF7|PIK3CB|RAB9A|CD300A|DDX58,-0.69,MyList
WikiPathways,27,WP5038,Mitochondrial immune response to SARS-CoV-2,,-2.7,7.2,4.7,28160,32,488,4,0.82,0.41,3665|23586|51103|64135,IRF7|DDX58|NDUFAF1|IFIH1,-0.68,MyList
CORUM,33,CORUM:230,Mediator complex,,-2.7,7.2,4.7,28160,32,488,4,0.82,0.41,9412|54797|219541|400569,MED21|MED18|MED19|MED11,-0.68,MyList
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0050789 regulation of biological process,-2.7,2,3.3,28160,645,488,22,4.5,0.94,154|902|1020|1843|2074|2268|4616|5291|5590|5608|6352|6879|9175|9344|10636|11035|11314|29990|51191|55181|83707|124790,ADRB2|CCNH|CDK5|DUSP1|ERCC6|FGR|GADD45B|PIK3CB|PRKCZ|MAP2K6|CCL5|TAF7|MAP3K13|TAOK2|RGS14|RIPK3|CD300A|PILRB|HERC5|SMG8|TRPT1|HEXIM2,-0.68,MyList
GO Biological Processes,19,GO:0002707,negative regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-2.7,5.4,4.3,28160,53,488,5,1,0.46,3133|3824|6375|30009|100507436,HLA-E|KLRD1|XCL1|TBX21|MICA,-0.67,MyList
GO Biological Processes,19,GO:0002696,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-2.6,2.3,3.4,28160,409,488,16,3.3,0.81,567|2268|3133|3493|3494|3822|5590|6352|6375|7305|8740|8764|8767|11126|30009|100528032,B2M|FGR|HLA-E|IGHA1|IGHA2|KLRC2|PRKCZ|CCL5|XCL1|TYROBP|TNFSF14|TNFRSF14|RIPK2|CD160|TBX21|KLRC4-KLRK1,-0.66,MyList
KEGG Pathway,24,ko05162,Measles,,-2.6,3.4,3.8,28160,134,488,8,1.6,0.57,3665|4599|4938|4940|5291|9367|23586|64135,IRF7|MX1|OAS1|OAS3|PIK3CB|RAB9A|DDX58|IFIH1,-0.64,MyList
GO Biological Processes,19,GO:0032633,interleukin-4 production,19_GO:0032501 multicellular organismal process,-2.6,7,4.6,28160,33,488,4,0.82,0.41,1649|2207|3133|5590,DDIT3|FCER1G|HLA-E|PRKCZ,-0.64,MyList
GO Biological Processes,19,GO:0032673,regulation of interleukin-4 production,19_GO:0032501 multicellular organismal process,-2.6,7,4.6,28160,33,488,4,0.82,0.41,1649|2207|3133|5590,DDIT3|FCER1G|HLA-E|PRKCZ,-0.64,MyList
GO Biological Processes,19,GO:0044804,autophagy of nucleus,19_GO:0008152 metabolic process,-2.6,11,5.2,28160,16,488,3,0.61,0.35,11152|23130|56270,WDR45|ATG2A|WDR45B,-0.64,MyList
WikiPathways,27,WP4705,Pathways of nucleic acid metabolism and innate immune sensing,,-2.6,11,5.2,28160,16,488,3,0.61,0.35,4938|23586|64135,OAS1|DDX58|IFIH1,-0.64,MyList
Reactome Gene Sets,6,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,,-2.6,11,5.2,28160,16,488,3,0.61,0.35,2207|5291|7462,FCER1G|PIK3CB|LAT2,-0.64,MyList
GO Biological Processes,19,GO:0002830,positive regulation of type 2 immune response,19_GO:0002376 immune system process,-2.6,11,5.2,28160,16,488,3,0.61,0.35,5590|6375|91543,PRKCZ|XCL1|RSAD2,-0.64,MyList
GO Biological Processes,19,GO:0019882,antigen processing and presentation,19_GO:0002376 immune system process,-2.6,3.8,3.9,28160,106,488,7,1.4,0.54,567|2207|3133|8284|9363|10875|64167,B2M|FCER1G|HLA-E|KDM5D|RAB33A|FGL2|ERAP2,-0.63,MyList
GO Biological Processes,19,GO:0043331,response to dsRNA,19_GO:0050896 response to stimulus,-2.6,5.2,4.2,28160,55,488,5,1,0.46,3434|8767|23586|64135|79594,IFIT1|RIPK2|DDX58|IFIH1|MUL1,-0.62,MyList
GO Biological Processes,19,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.6,3.8,3.8,28160,107,488,7,1.4,0.54,567|3133|5590|6375|8767|30009|91543,B2M|HLA-E|PRKCZ|XCL1|RIPK2|TBX21|RSAD2,-0.62,MyList
GO Biological Processes,19,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-2.6,3.1,3.6,28160,168,488,9,1.8,0.61,567|3133|3824|5590|6375|8767|11035|30009|91543,B2M|HLA-E|KLRD1|PRKCZ|XCL1|RIPK2|RIPK3|TBX21|RSAD2,-0.6,MyList
KEGG Pathway,24,ko04668,TNF signaling pathway,,-2.6,3.7,3.8,28160,108,488,7,1.4,0.54,843|2353|5291|5608|6352|7132|11035,CASP10|FOS|PIK3CB|MAP2K6|CCL5|TNFRSF1A|RIPK3,-0.6,MyList
GO Biological Processes,19,GO:0002711,positive regulation of T cell mediated immunity,19_GO:0002376 immune system process,-2.5,5.2,4.1,28160,56,488,5,1,0.46,567|3133|5590|6375|91543,B2M|HLA-E|PRKCZ|XCL1|RSAD2,-0.59,MyList
GO Biological Processes,19,GO:0008333,endosome to lysosome transport,19_GO:0051179 localization,-2.5,5.2,4.1,28160,56,488,5,1,0.46,154|9482|29911|51510|64400,ADRB2|STX8|HOOK2|CHMP5|AKTIP,-0.59,MyList
KEGG Pathway,24,hsa05160,Hepatitis C,,-2.5,3.1,3.6,28160,169,488,9,1.8,0.61,3434|3665|4599|4938|4940|5291|7132|23586|91543,IFIT1|IRF7|MX1|OAS1|OAS3|PIK3CB|TNFRSF1A|DDX58|RSAD2,-0.59,MyList
KEGG Pathway,24,hsa04210,Apoptosis ,,-2.5,3.3,3.7,28160,138,488,8,1.6,0.57,843|1519|1521|1649|2353|4616|5291|7132,CASP10|CTSO|CTSW|DDIT3|FOS|GADD45B|PIK3CB|TNFRSF1A,-0.59,MyList
KEGG Pathway,24,ko04210,Apoptosis,,-2.5,3.3,3.7,28160,138,488,8,1.6,0.57,843|1519|1521|1649|2353|4616|5291|7132,CASP10|CTSO|CTSW|DDIT3|FOS|GADD45B|PIK3CB|TNFRSF1A,-0.59,MyList
GO Biological Processes,19,GO:0090713,immunological memory process,19_GO:0002376 immune system process,-2.5,10,5,28160,17,488,3,0.61,0.35,8764|10875|11126,TNFRSF14|FGL2|CD160,-0.59,MyList
GO Biological Processes,19,GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,19_GO:0002376 immune system process,-2.5,10,5,28160,17,488,3,0.61,0.35,567|3133|64167,B2M|HLA-E|ERAP2,-0.59,MyList
GO Biological Processes,19,GO:0060263,regulation of respiratory burst,19_GO:0050789 regulation of biological process,-2.5,10,5,28160,17,488,3,0.61,0.35,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-0.59,MyList
GO Biological Processes,19,GO:0050867,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-2.5,2.2,3.3,28160,420,488,16,3.3,0.81,567|2268|3133|3493|3494|3822|5590|6352|6375|7305|8740|8764|8767|11126|30009|100528032,B2M|FGR|HLA-E|IGHA1|IGHA2|KLRC2|PRKCZ|CCL5|XCL1|TYROBP|TNFSF14|TNFRSF14|RIPK2|CD160|TBX21|KLRC4-KLRK1,-0.59,MyList
Reactome Gene Sets,6,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,,-2.5,6.6,4.4,28160,35,488,4,0.82,0.41,9636|23586|51191|64135,ISG15|DDX58|HERC5|IFIH1,-0.58,MyList
GO Biological Processes,19,GO:0046640,regulation of alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.5,6.6,4.4,28160,35,488,4,0.82,0.41,3133|6375|8764|8767,HLA-E|XCL1|TNFRSF14|RIPK2,-0.58,MyList
GO Biological Processes,19,GO:2000403,positive regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.5,6.6,4.4,28160,35,488,4,0.82,0.41,6351|6352|6375|8764,CCL4|CCL5|XCL1|TNFRSF14,-0.58,MyList
GO Biological Processes,19,GO:0002886,regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.5,5.1,4.1,28160,57,488,5,1,0.46,2268|3133|7305|11314|23586,FGR|HLA-E|TYROBP|CD300A|DDX58,-0.58,MyList
GO Biological Processes,19,GO:0002440,production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.5,2.4,3.4,28160,309,488,13,2.7,0.73,567|684|3133|5590|6375|8764|11126|23586|27343|28664|28669|30009|91543,B2M|BST2|HLA-E|PRKCZ|XCL1|TNFRSF14|CD160|DDX58|POLL|TRAV19|TRAV14DV4|TBX21|RSAD2,-0.58,MyList
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-2.5,2,3.2,28160,542,488,19,3.9,0.88,567|2207|2353|2841|3665|4063|5590|7305|8767|10100|10370|10875|11035|30009|56253|56339|64343|91543|257101,B2M|FCER1G|FOS|GPR18|IRF7|LY9|PRKCZ|TYROBP|RIPK2|TSPAN2|CITED2|FGL2|RIPK3|TBX21|CRTAM|METTL3|AZI2|RSAD2|ZNF683,-0.56,MyList
GO Biological Processes,19,GO:0050672,negative regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.5,4.2,3.8,28160,83,488,6,1.2,0.5,6375|7305|8379|8764|11314|56253,XCL1|TYROBP|MAD1L1|TNFRSF14|CD300A|CRTAM,-0.56,MyList
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.5,3.6,3.7,28160,111,488,7,1.4,0.54,2841|4063|5590|8767|30009|91543|257101,GPR18|LY9|PRKCZ|RIPK2|TBX21|RSAD2|ZNF683,-0.56,MyList
GO Biological Processes,19,GO:1903038,negative regulation of leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.5,3.3,3.6,28160,141,488,8,1.6,0.57,6375|8379|8764|10875|11314|30009|56253|201633,XCL1|MAD1L1|TNFRSF14|FGL2|CD300A|TBX21|CRTAM|TIGIT,-0.56,MyList
GO Biological Processes,19,GO:0042092,type 2 immune response,19_GO:0002376 immune system process,-2.5,6.4,4.3,28160,36,488,4,0.82,0.41,5590|6375|30009|91543,PRKCZ|XCL1|TBX21|RSAD2,-0.54,MyList
GO Biological Processes,19,GO:0002821,positive regulation of adaptive immune response,19_GO:0002376 immune system process,-2.5,3.6,3.7,28160,112,488,7,1.4,0.54,567|3133|5590|6375|8767|30009|91543,B2M|HLA-E|PRKCZ|XCL1|RIPK2|TBX21|RSAD2,-0.54,MyList
GO Biological Processes,19,GO:0032945,negative regulation of mononuclear cell proliferation,19_GO:0048519 negative regulation of biological process,-2.5,4.1,3.8,28160,84,488,6,1.2,0.5,6375|7305|8379|8764|11314|56253,XCL1|TYROBP|MAD1L1|TNFRSF14|CD300A|CRTAM,-0.54,MyList
GO Biological Processes,19,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,9.6,4.9,28160,18,488,3,0.61,0.35,3133|3824|100507436,HLA-E|KLRD1|MICA,-0.54,MyList
GO Biological Processes,19,GO:1990858,cellular response to lectin,19_GO:0050896 response to stimulus,-2.5,9.6,4.9,28160,18,488,3,0.61,0.35,3822|3824|7305,KLRC2|KLRD1|TYROBP,-0.54,MyList
GO Biological Processes,19,GO:0002223,stimulatory C-type lectin receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.5,9.6,4.9,28160,18,488,3,0.61,0.35,3822|3824|7305,KLRC2|KLRD1|TYROBP,-0.54,MyList
GO Biological Processes,19,GO:1990840,response to lectin,19_GO:0050896 response to stimulus,-2.5,9.6,4.9,28160,18,488,3,0.61,0.35,3822|3824|7305,KLRC2|KLRD1|TYROBP,-0.54,MyList
GO Biological Processes,19,GO:0002820,negative regulation of adaptive immune response,19_GO:0002376 immune system process,-2.4,4.9,4,28160,59,488,5,1,0.46,3824|6375|8764|11126|30009,KLRD1|XCL1|TNFRSF14|CD160|TBX21,-0.53,MyList
GO Biological Processes,19,GO:0007005,mitochondrion organization,19_GO:0009987 cellular process,-2.4,2,3.1,28160,509,488,18,3.7,0.85,665|1020|2537|3433|6993|10962|11152|23130|51103|51566|55101|55245|55471|56270|79594|81554|84795|90580,BNIP3L|CDK5|IFI6|IFIT2|DYNLT1|MLLT11|WDR45|ATG2A|NDUFAF1|ARMCX3|DMAC2|UQCC1|NDUFAF7|WDR45B|MUL1|RCC1L|PYROXD2|TIMM29,-0.52,MyList
GO Biological Processes,19,GO:0045730,respiratory burst,19_GO:0008152 metabolic process,-2.4,6.2,4.2,28160,37,488,4,0.82,0.41,1535|3493|3494|3512,CYBA|IGHA1|IGHA2|JCHAIN,-0.52,MyList
WikiPathways,27,WP619,Type II interferon signaling (IFNG),,-2.4,6.2,4.2,28160,37,488,4,0.82,0.41,2537|3433|4938|9636,IFI6|IFIT2|OAS1|ISG15,-0.52,MyList
WikiPathways,27,WP1449,Regulation of toll-like receptor signaling pathway,,-2.4,3.2,3.5,28160,145,488,8,1.6,0.57,1154|2353|3665|5291|5608|6351|6352|10616,CISH|FOS|IRF7|PIK3CB|MAP2K6|CCL4|CCL5|RBCK1,-0.5,MyList
KEGG Pathway,24,hsa04668,TNF signaling pathway,,-2.4,3.5,3.6,28160,115,488,7,1.4,0.54,843|2353|5291|5608|6352|7132|11035,CASP10|FOS|PIK3CB|MAP2K6|CCL5|TNFRSF1A|RIPK3,-0.49,MyList
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-2.4,2.6,3.3,28160,246,488,11,2.3,0.67,684|3133|6352|6375|7305|8379|8764|8767|11035|11314|56253,BST2|HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM,-0.49,MyList
GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0050789 regulation of biological process,-2.4,1.8,3,28160,764,488,24,4.9,0.98,154|902|1020|1154|1843|2074|2268|4616|5291|5590|5608|6352|6879|8835|9175|9344|10636|11035|11314|29990|51191|55181|83707|124790,ADRB2|CCNH|CDK5|CISH|DUSP1|ERCC6|FGR|GADD45B|PIK3CB|PRKCZ|MAP2K6|CCL5|TAF7|SOCS2|MAP3K13|TAOK2|RGS14|RIPK3|CD300A|PILRB|HERC5|SMG8|TRPT1|HEXIM2,-0.49,MyList
GO Biological Processes,19,GO:0002716,negative regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4,9.1,4.7,28160,19,488,3,0.61,0.35,3133|3824|100507436,HLA-E|KLRD1|MICA,-0.49,MyList
GO Biological Processes,19,GO:0002483,antigen processing and presentation of endogenous peptide antigen,19_GO:0002376 immune system process,-2.4,9.1,4.7,28160,19,488,3,0.61,0.35,567|3133|64167,B2M|HLA-E|ERAP2,-0.49,MyList
GO Biological Processes,19,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.4,9.1,4.7,28160,19,488,3,0.61,0.35,3133|6375|56253,HLA-E|XCL1|CRTAM,-0.49,MyList
GO Biological Processes,19,GO:0010759,positive regulation of macrophage chemotaxis,19_GO:0040011 locomotion,-2.4,9.1,4.7,28160,19,488,3,0.61,0.35,719|1240|6352,C3AR1|CMKLR1|CCL5,-0.49,MyList
GO Biological Processes,19,GO:0140131,positive regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.4,9.1,4.7,28160,19,488,3,0.61,0.35,6351|6352|6375,CCL4|CCL5|XCL1,-0.49,MyList
WikiPathways,27,WP2447,Amyotrophic lateral sclerosis (ALS),,-2.4,6.1,4.2,28160,38,488,4,0.82,0.41,847|1471|5608|7132,CAT|CST3|MAP2K6|TNFRSF1A,-0.49,MyList
GO Biological Processes,19,GO:0046633,alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.4,6.1,4.2,28160,38,488,4,0.82,0.41,3133|6375|8764|8767,HLA-E|XCL1|TNFRSF14|RIPK2,-0.49,MyList
GO Biological Processes,19,GO:0042119,neutrophil activation,19_GO:0002376 immune system process,-2.4,6.1,4.2,28160,38,488,4,0.82,0.41,2207|6352|7305|11314,FCER1G|CCL5|TYROBP|CD300A,-0.49,MyList
GO Biological Processes,19,GO:0070661,leukocyte proliferation,19_GO:0009987 cellular process,-2.4,2.3,3.2,28160,320,488,13,2.7,0.73,684|3133|6352|6375|7305|8379|8740|8764|8767|11035|11314|56253|64343,BST2|HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFSF14|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM|AZI2,-0.49,MyList
GO Biological Processes,19,GO:1901657,glycosyl compound metabolic process,19_GO:0008152 metabolic process,-2.4,3.9,3.7,28160,88,488,6,1.2,0.5,1806|4833|8644|51251|51816|221443,DPYD|NME4|AKR1C3|NT5C3A|ADA2|OARD1,-0.48,MyList
GO Biological Processes,19,GO:0032613,interleukin-10 production,19_GO:0032501 multicellular organismal process,-2.4,4.7,3.8,28160,62,488,5,1,0.46,5590|6375|7305|9636|201633,PRKCZ|XCL1|TYROBP|ISG15|TIGIT,-0.47,MyList
GO Biological Processes,19,GO:0032653,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-2.4,4.7,3.8,28160,62,488,5,1,0.46,5590|6375|7305|9636|201633,PRKCZ|XCL1|TYROBP|ISG15|TIGIT,-0.47,MyList
GO Biological Processes,19,GO:0009116,nucleoside metabolic process,19_GO:0008152 metabolic process,-2.4,4.7,3.8,28160,62,488,5,1,0.46,1806|4833|51251|51816|221443,DPYD|NME4|NT5C3A|ADA2|OARD1,-0.47,MyList
GO Biological Processes,19,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",19_GO:0022610 biological adhesion,-2.3,5.9,4.1,28160,39,488,4,0.82,0.41,5590|6375|8767|11126,PRKCZ|XCL1|RIPK2|CD160,-0.46,MyList
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0040011 locomotion,-2.3,3.1,3.4,28160,149,488,8,1.6,0.57,719|1240|2207|6351|6352|6375|11314|120425,C3AR1|CMKLR1|FCER1G|CCL4|CCL5|XCL1|CD300A|JAML,-0.46,MyList
GO Biological Processes,19,GO:0050870,positive regulation of T cell activation,19_GO:0022610 biological adhesion,-2.3,2.7,3.3,28160,216,488,10,2,0.64,567|3133|5590|6352|6375|8740|8764|8767|11126|100528032,B2M|HLA-E|PRKCZ|CCL5|XCL1|TNFSF14|TNFRSF14|RIPK2|CD160|KLRC4-KLRK1,-0.45,MyList
Reactome Gene Sets,6,R-HSA-9033241,Peroxisomal protein import,,-2.3,4.6,3.8,28160,63,488,5,1,0.46,847|1384|5194|10455|10901,CAT|CRAT|PEX13|ECI2|DHRS4,-0.45,MyList
GO Biological Processes,19,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.3,8.7,4.5,28160,20,488,3,0.61,0.35,3133|7305|23586,HLA-E|TYROBP|DDX58,-0.45,MyList
GO Biological Processes,19,GO:0046629,gamma-delta T cell activation,19_GO:0002376 immune system process,-2.3,8.7,4.5,28160,20,488,3,0.61,0.35,2841|120425|100507436,GPR18|JAML|MICA,-0.45,MyList
GO Biological Processes,19,GO:0002689,negative regulation of leukocyte chemotaxis,19_GO:0040011 locomotion,-2.3,8.7,4.5,28160,20,488,3,0.61,0.35,1843|2841|100528032,DUSP1|GPR18|KLRC4-KLRK1,-0.45,MyList
GO Biological Processes,19,GO:0070664,negative regulation of leukocyte proliferation,19_GO:0048519 negative regulation of biological process,-2.3,3.8,3.6,28160,90,488,6,1.2,0.5,6375|7305|8379|8764|11314|56253,XCL1|TYROBP|MAD1L1|TNFRSF14|CD300A|CRTAM,-0.44,MyList
WikiPathways,27,WP3937,Microglia pathogen phagocytosis pathway,,-2.3,5.8,4,28160,40,488,4,0.82,0.41,1535|2207|5291|7305,CYBA|FCER1G|PIK3CB|TYROBP,-0.43,MyList
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,19_GO:0002376 immune system process,-2.3,2.4,3.2,28160,290,488,12,2.5,0.7,3133|6352|6375|7305|8379|8740|8764|8767|11035|11314|56253|64343,HLA-E|CCL5|XCL1|TYROBP|MAD1L1|TNFSF14|TNFRSF14|RIPK2|RIPK3|CD300A|CRTAM|AZI2,-0.43,MyList
