Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0120261,regulation of heterochromatin organization,19_GO:0050789 regulation of biological process,-2.4,9,4.7,28160,19,493,3,0.61,0.35,10155|23133|55729,TRIM28|PHF8|ATF7IP,-0.75,MyList
GO Biological Processes,19,GO:0031445,regulation of heterochromatin assembly,19_GO:0048519 negative regulation of biological process,-2.4,9,4.7,28160,19,493,3,0.61,0.35,10155|23133|55729,TRIM28|PHF8|ATF7IP,-0.75,MyList
CORUM,33,CORUM:6664,"STAGA complex, SPT3-linked",,-2.4,9,4.7,28160,19,493,3,0.61,0.35,23326|79595|93624,USP22|SAP130|TADA2B,-0.75,MyList
WikiPathways,27,WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,,-2.4,9,4.7,28160,19,493,3,0.61,0.35,19|3949|6720,ABCA1|LDLR|SREBF1,-0.75,MyList
GO Biological Processes,19,GO:0045063,T-helper 1 cell differentiation,19_GO:0002376 immune system process,-2.4,9,4.7,28160,19,493,3,0.61,0.35,3566|3718|5971,IL4R|JAK3|RELB,-0.75,MyList
GO Biological Processes,19,GO:0030220,platelet formation,19_GO:0002376 immune system process,-2.4,9,4.7,28160,19,493,3,0.61,0.35,2033|4627|23218,EP300|MYH9|NBEAL2,-0.75,MyList
GO Biological Processes,19,GO:0036344,platelet morphogenesis,19_GO:0032502 developmental process,-2.4,9,4.7,28160,19,493,3,0.61,0.35,2033|4627|23218,EP300|MYH9|NBEAL2,-0.75,MyList
GO Biological Processes,19,GO:0006401,RNA catabolic process,19_GO:0008152 metabolic process,-2.4,2.4,3.2,28160,281,493,12,2.4,0.69,1994|7133|9698|22894|23049|23367|23381|23644|29102|55181|80149|115752,ELAVL1|TNFRSF1B|PUM1|DIS3|SMG1|LARP1|SMG5|EDC4|DROSHA|SMG8|ZC3H12A|DIS3L,-0.75,MyList
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.4,2.7,3.3,28160,211,493,10,2,0.63,3123|3458|3707|5469|5814|6774|8364|8861|55294|64783,HLA-DRB1|IFNG|ITPKB|MED1|PURB|STAT3|H4C3|LDB1|FBXW7|RBM15,-0.75,MyList
GO Biological Processes,19,GO:0046676,negative regulation of insulin secretion,19_GO:0048519 negative regulation of biological process,-2.4,6,4.1,28160,38,493,4,0.81,0.4,6720|8609|90007|415116,SREBF1|KLF7|MIDN|PIM3,-0.75,MyList
GO Biological Processes,19,GO:0010742,macrophage derived foam cell differentiation,19_GO:0032502 developmental process,-2.4,6,4.1,28160,38,493,4,0.81,0.4,19|2033|5583|5601,ABCA1|EP300|PRKCH|MAPK9,-0.75,MyList
Canonical Pathways,11,M14532,ST PHOSPHOINOSITIDE 3 KINASE PATHWAY,,-2.4,6,4.1,28160,38,493,4,0.81,0.4,1|2308|5170|6197,A1BG|FOXO1|PDPK1|RPS6KA3,-0.75,MyList
Reactome Gene Sets,6,R-HSA-9013424,RHOV GTPase cycle,,-2.4,6,4.1,28160,38,493,4,0.81,0.4,1213|4649|8440|11180,CLTC|MYO9A|NCK2|WDR6,-0.75,MyList
GO Biological Processes,19,GO:0097242,amyloid-beta clearance,19_GO:0032501 multicellular organismal process,-2.4,6,4.1,28160,38,493,4,0.81,0.4,1213|3416|3458|3949,CLTC|IDE|IFNG|LDLR,-0.75,MyList
GO Biological Processes,19,GO:0090077,foam cell differentiation,19_GO:0032502 developmental process,-2.4,6,4.1,28160,38,493,4,0.81,0.4,19|2033|5583|5601,ABCA1|EP300|PRKCH|MAPK9,-0.75,MyList
Reactome Gene Sets,6,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,,-2.4,6,4.1,28160,38,493,4,0.81,0.4,2033|23429|23466|28996,EP300|RYBP|CBX6|HIPK2,-0.75,MyList
GO Biological Processes,19,GO:0071496,cellular response to external stimulus,19_GO:0050896 response to stimulus,-2.4,2.3,3.2,28160,318,493,13,2.6,0.72,867|2308|5469|6720|7486|8805|8897|9451|10514|22927|23274|80149|84687,CBL|FOXO1|MED1|SREBF1|WRN|TRIM24|MTMR3|EIF2AK3|MYBBP1A|HABP4|CLEC16A|ZC3H12A|PPP1R9B,-0.75,MyList
Canonical Pathways,11,M58,PID AR PATHWAY,,-2.4,4.7,3.8,28160,61,493,5,1,0.45,5469|6197|7337|23598|24149,MED1|RPS6KA3|UBE3A|PATZ1|ZNF318,-0.75,MyList
GO Biological Processes,19,GO:0006109,regulation of carbohydrate metabolic process,19_GO:0050789 regulation of biological process,-2.4,2.9,3.4,28160,178,493,9,1.8,0.6,1213|2033|3458|5163|6774|7874|9852|90007|283871,CLTC|EP300|IFNG|PDK1|STAT3|USP7|EPM2AIP1|MIDN|PGP,-0.75,MyList
GO Biological Processes,19,GO:0051402,neuron apoptotic process,19_GO:0009987 cellular process,-2.4,2.6,3.3,28160,246,493,11,2.2,0.67,104|1822|2149|4671|5170|9040|10018|10525|26012|28996|55294,ADARB1|ATN1|F2R|NAIP|PDPK1|UBE2M|BCL2L11|HYOU1|NSMF|HIPK2|FBXW7,-0.75,MyList
GO Biological Processes,19,GO:0035967,cellular response to topologically incorrect protein,19_GO:0050896 response to stimulus,-2.4,3.4,3.5,28160,116,493,7,1.4,0.53,267|2033|7917|8440|9451|10018|22926,AMFR|EP300|BAG6|NCK2|EIF2AK3|BCL2L11|ATF6,-0.75,MyList
GO Biological Processes,19,GO:0098813,nuclear chromosome segregation,19_GO:0009987 cellular process,-2.4,2.4,3.2,28160,283,493,12,2.4,0.69,1063|7155|7273|7917|9113|10274|29945|55294|55743|256364|283489|100130958,CENPF|TOP2B|TTN|BAG6|LATS1|STAG1|ANAPC4|FBXW7|CHFR|EML3|CHAMP1|SYCE1L,-0.74,MyList
GO Biological Processes,19,GO:0071417,cellular response to organonitrogen compound,19_GO:0050896 response to stimulus,-2.3,1.9,3,28160,637,493,21,4.3,0.91,1958|2308|3416|3718|4363|4644|5140|5170|5294|5471|5829|6720|6774|9021|10018|23367|25942|26012|51043|54434|84687,EGR1|FOXO1|IDE|JAK3|ABCC1|MYO5A|PDE3B|PDPK1|PIK3CG|PPAT|PXN|SREBF1|STAT3|SOCS3|BCL2L11|LARP1|SIN3A|NSMF|ZBTB7B|SSH1|PPP1R9B,-0.73,MyList
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-2.3,2,3,28160,555,493,19,3.9,0.87,1512|2308|3458|3655|5601|7133|8439|8440|9040|9113|10018|10514|11218|22926|23429|55294|57118|80149|94241,CTSH|FOXO1|IFNG|ITGA6|MAPK9|TNFRSF1B|NSMAF|NCK2|UBE2M|LATS1|BCL2L11|MYBBP1A|DDX20|ATF6|RYBP|FBXW7|CAMK1D|ZC3H12A|TP53INP1,-0.73,MyList
GO Biological Processes,19,GO:0022409,positive regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.3,2.4,3.2,28160,284,493,12,2.4,0.69,288|3123|3458|3566|3707|3718|7037|8440|51043|64332|84807|283234,ANK3|HLA-DRB1|IFNG|IL4R|ITPKB|JAK3|TFRC|NCK2|ZBTB7B|NFKBIZ|NFKBID|CCDC88B,-0.73,MyList
GO Biological Processes,19,GO:0018107,peptidyl-threonine phosphorylation,19_GO:0008152 metabolic process,-2.3,3.4,3.5,28160,117,493,7,1.4,0.53,790|2011|5170|10114|22853|28996|51719,CAD|MARK2|PDPK1|HIPK3|LMTK2|HIPK2|CAB39,-0.73,MyList
Reactome Gene Sets,6,R-HSA-8986944,Transcriptional Regulation by MECP2,,-2.3,4.6,3.8,28160,62,493,5,1,0.45,2289|6907|9612|25942|28996,FKBP5|TBL1X|NCOR2|SIN3A|HIPK2,-0.73,MyList
GO Biological Processes,19,GO:0043484,regulation of RNA splicing,19_GO:0050789 regulation of biological process,-2.3,3.1,3.4,28160,148,493,8,1.6,0.57,4928|10137|22927|29890|58155|64783|79026|125950,NUP98|RBM12|HABP4|RBM15B|PTBP2|RBM15|AHNAK|RAVER1,-0.72,MyList
GO Biological Processes,19,GO:0090207,regulation of triglyceride metabolic process,19_GO:0050789 regulation of biological process,-2.3,5.9,4.1,28160,39,493,4,0.81,0.4,3949|5294|6720|55294,LDLR|PIK3CG|SREBF1|FBXW7,-0.72,MyList
GO Biological Processes,19,GO:0009895,negative regulation of catabolic process,19_GO:0048519 negative regulation of biological process,-2.3,2.3,3.1,28160,322,493,13,2.6,0.72,1994|5140|5294|6774|7874|7917|9860|11180|23049|23274|23367|23429|28996,ELAVL1|PDE3B|PIK3CG|STAT3|USP7|BAG6|LRIG2|WDR6|SMG1|CLEC16A|LARP1|RYBP|HIPK2,-0.72,MyList
GO Biological Processes,19,GO:0070507,regulation of microtubule cytoskeleton organization,19_GO:0050789 regulation of biological process,-2.3,3.1,3.4,28160,149,493,8,1.6,0.57,636|1213|2011|5310|10207|51199|55201|256364,BICD1|CLTC|MARK2|PKD1|PATJ|NIN|MAP1S|EML3,-0.71,MyList
Reactome Gene Sets,6,R-HSA-2028269,Signaling by Hippo,,-2.3,8.6,4.5,28160,20,493,3,0.61,0.35,1856|9113|92597,DVL2|LATS1|MOB1B,-0.71,MyList
GO Biological Processes,19,GO:0043555,regulation of translation in response to stress,19_GO:0050896 response to stimulus,-2.3,8.6,4.5,28160,20,493,3,0.61,0.35,6197|8440|9451,RPS6KA3|NCK2|EIF2AK3,-0.71,MyList
GO Biological Processes,19,GO:0007097,nuclear migration,19_GO:0051179 localization,-2.3,8.6,4.5,28160,20,493,3,0.61,0.35,25777|29109|161176,SUN2|FHOD1|SYNE3,-0.71,MyList
Reactome Gene Sets,6,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,,-2.3,8.6,4.5,28160,20,493,3,0.61,0.35,1387|2033|9794,CREBBP|EP300|MAML1,-0.71,MyList
GO Biological Processes,19,GO:0032011,ARF protein signal transduction,19_GO:0023052 signaling,-2.3,8.6,4.5,28160,20,493,3,0.61,0.35,4650|9922|10564,MYO9B|IQSEC1|ARFGEF2,-0.71,MyList
GO Biological Processes,19,GO:0031497,chromatin assembly,19_GO:0009987 cellular process,-2.3,2.8,3.3,28160,182,493,9,1.8,0.6,3007|3009|7994|8364|10155|23133|55729|132660|401541,H1-3|H1-5|KAT6A|H4C3|TRIM28|PHF8|ATF7IP|LIN54|CENPP,-0.71,MyList
GO Biological Processes,19,GO:0006470,protein dephosphorylation,19_GO:0008152 metabolic process,-2.3,2.4,3.2,28160,287,493,12,2.4,0.69,5799|8189|8897|8945|9150|23141|26012|26051|54434|84687|160760|283871,PTPRN2|SYMPK|MTMR3|BTRC|CTDP1|ANKLE2|NSMF|PPP1R16B|SSH1|PPP1R9B|PPTC7|PGP,-0.7,MyList
GO Biological Processes,19,GO:0048732,gland development,19_GO:0032502 developmental process,-2.3,2.1,3,28160,440,493,16,3.2,0.8,790|5310|5469|5471|6239|7337|8945|9113|9612|10018|10116|51043|55294|55679|80169|84159,CAD|PKD1|MED1|PPAT|RREB1|UBE3A|BTRC|LATS1|NCOR2|BCL2L11|FEM1B|ZBTB7B|FBXW7|LIMS2|CTC1|ARID5B,-0.7,MyList
GO Biological Processes,19,GO:0097305,response to alcohol,19_GO:0050896 response to stimulus,-2.3,2.5,3.2,28160,252,493,11,2.2,0.67,19|31|687|790|867|6720|6774|23367|84687|94241|114881,ABCA1|ACACA|KLF9|CAD|CBL|SREBF1|STAT3|LARP1|PPP1R9B|TP53INP1|OSBPL7,-0.69,MyList
GO Biological Processes,19,GO:0002377,immunoglobulin production,19_GO:0002376 immune system process,-2.3,2.6,3.2,28160,217,493,10,2,0.63,3123|3566|6929|7037|8888|22976|28775|28776|28825|28920,HLA-DRB1|IL4R|TCF3|TFRC|MCM3AP|PAXIP1|IGLV7-46|IGLV7-43|IGLV1-40|IGKV2-29,-0.69,MyList
WikiPathways,27,WP4871,Kisspeptin/kisspeptin receptor system in the ovary,,-2.3,5.7,4,28160,40,493,4,0.81,0.4,5163|5294|5330|5583,PDK1|PIK3CG|PLCB2|PRKCH,-0.69,MyList
Canonical Pathways,11,M176,PID FOXM1 PATHWAY,,-2.3,5.7,4,28160,40,493,4,0.81,0.4,1059|1063|1387|2033,CENPB|CENPF|CREBBP|EP300,-0.69,MyList
GO Biological Processes,19,GO:0009069,serine family amino acid metabolic process,19_GO:0008152 metabolic process,-2.3,5.7,4,28160,40,493,4,0.81,0.4,5723|29968|51380|51540,PSPH|PSAT1|CSAD|SCLY,-0.69,MyList
GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0023052 signaling,-2.3,2.3,3.1,28160,326,493,13,2.6,0.72,267|1454|1958|3836|6497|6907|7090|8945|9113|51366|53944|80199|84445,AMFR|CSNK1E|EGR1|KPNA1|SKI|TBL1X|TLE3|BTRC|LATS1|UBR5|CSNK1G1|FUZ|LZTS2,-0.69,MyList
KEGG Pathway,24,ko04152,AMPK signaling pathway,,-2.3,3.3,3.4,28160,120,493,7,1.4,0.53,31|1994|2308|5170|5209|6720|51719,ACACA|ELAVL1|FOXO1|PDPK1|PFKFB3|SREBF1|CAB39,-0.69,MyList
WikiPathways,27,WP673,ErbB signaling pathway,,-2.3,3.8,3.5,28160,91,493,6,1.2,0.49,867|2308|5170|5601|8440|10018,CBL|FOXO1|PDPK1|MAPK9|NCK2|BCL2L11,-0.68,MyList
GO Biological Processes,19,GO:0006354,"DNA-templated transcription, elongation",19_GO:0008152 metabolic process,-2.3,3.8,3.5,28160,91,493,6,1.2,0.49,8861|9150|10189|22828|29072|55209,LDB1|CTDP1|ALYREF|SCAF8|SETD2|SETD5,-0.68,MyList
GO Biological Processes,19,GO:0071363,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.3,1.8,2.9,28160,689,493,22,4.5,0.93,790|867|1387|1958|2033|2734|5170|5469|5829|6497|6774|7133|7337|7423|9113|23625|26999|28996|64398|80199|84687|283149,CAD|CBL|CREBBP|EGR1|EP300|GLG1|PDPK1|MED1|PXN|SKI|STAT3|TNFRSF1B|UBE3A|VEGFB|LATS1|FAM89B|CYFIP2|HIPK2|PALS1|FUZ|PPP1R9B|BCL9L,-0.68,MyList
Reactome Gene Sets,6,R-HSA-3700989,Transcriptional Regulation by TP53,,-2.3,2.2,3.1,28160,365,493,14,2.8,0.75,639|1263|1387|2033|5170|5892|6875|7486|7874|7994|9150|28996|54815|94241,PRDM1|PLK3|CREBBP|EP300|PDPK1|RAD51D|TAF4B|WRN|USP7|KAT6A|CTDP1|HIPK2|GATAD2A|TP53INP1,-0.68,MyList
GO Biological Processes,19,GO:0042752,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-2.3,3.3,3.4,28160,121,493,7,1.4,0.53,1454|5601|7337|7874|8945|25942|55294,CSNK1E|MAPK9|UBE3A|USP7|BTRC|SIN3A|FBXW7,-0.67,MyList
GO Biological Processes,19,GO:0097306,cellular response to alcohol,19_GO:0050896 response to stimulus,-2.3,3.7,3.5,28160,92,493,6,1.2,0.49,19|31|687|23367|94241|114881,ABCA1|ACACA|KLF9|LARP1|TP53INP1|OSBPL7,-0.67,MyList
Reactome Gene Sets,6,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,,-2.3,8.2,4.4,28160,21,493,3,0.61,0.35,3985|4627|10507,LIMK2|MYH9|SEMA4D,-0.67,MyList
WikiPathways,27,WP5066,FOXA2 pathway,,-2.3,8.2,4.4,28160,21,493,3,0.61,0.35,31|2308|6720,ACACA|FOXO1|SREBF1,-0.67,MyList
GO Biological Processes,19,GO:0016075,rRNA catabolic process,19_GO:0008152 metabolic process,-2.3,8.2,4.4,28160,21,493,3,0.61,0.35,22894|29102|115752,DIS3|DROSHA|DIS3L,-0.67,MyList
Reactome Gene Sets,6,R-HSA-5621575,CD209 (DC-SIGN) signaling,,-2.3,8.2,4.4,28160,21,493,3,0.61,0.35,1387|2033|5971,CREBBP|EP300|RELB,-0.67,MyList
GO Biological Processes,19,GO:0046503,glycerolipid catabolic process,19_GO:0008152 metabolic process,-2.3,4.4,3.7,28160,65,493,5,1,0.45,3949|5294|8398|10908|55627,LDLR|PIK3CG|PLA2G6|PNPLA6|SMPD4,-0.67,MyList
Reactome Gene Sets,6,R-HSA-186712,Regulation of beta-cell development,,-2.2,5.6,3.9,28160,41,493,4,0.81,0.4,1387|2033|2308|9794,CREBBP|EP300|FOXO1|MAML1,-0.67,MyList
GO Biological Processes,19,GO:0042307,positive regulation of protein import into nucleus,19_GO:0048518 positive regulation of biological process,-2.2,5.6,3.9,28160,41,493,4,0.81,0.4,3458|10155|51366|80149,IFNG|TRIM28|UBR5|ZC3H12A,-0.67,MyList
GO Biological Processes,19,GO:1901699,cellular response to nitrogen compound,19_GO:0050896 response to stimulus,-2.2,1.8,2.9,28160,692,493,22,4.5,0.93,1958|2308|3416|3718|4363|4644|5140|5170|5294|5471|5829|6720|6774|9021|10018|23367|25942|26012|51043|54434|57724|84687,EGR1|FOXO1|IDE|JAK3|ABCC1|MYO5A|PDE3B|PDPK1|PIK3CG|PPAT|PXN|SREBF1|STAT3|SOCS3|BCL2L11|LARP1|SIN3A|NSMF|ZBTB7B|SSH1|EPG5|PPP1R9B,-0.66,MyList
GO Biological Processes,19,GO:0071375,cellular response to peptide hormone stimulus,19_GO:0050896 response to stimulus,-2.2,2.3,3.1,28160,292,493,12,2.4,0.69,2308|3416|3718|4644|5140|5170|5471|5829|6720|6774|9021|51043,FOXO1|IDE|JAK3|MYO5A|PDE3B|PDPK1|PPAT|PXN|SREBF1|STAT3|SOCS3|ZBTB7B,-0.66,MyList
KEGG Pathway,24,hsa05166,HTLV-I infection,,-2.2,2.5,3.1,28160,256,493,11,2.2,0.67,1387|1856|1958|2033|3123|3718|5971|6929|29945|55697|94241,CREBBP|DVL2|EGR1|EP300|HLA-DRB1|JAK3|RELB|TCF3|ANAPC4|VAC14|TP53INP1,-0.66,MyList
KEGG Pathway,24,ko05166,HTLV-I infection,,-2.2,2.5,3.1,28160,256,493,11,2.2,0.67,1387|1856|1958|2033|3123|3718|5971|6929|29945|55697|94241,CREBBP|DVL2|EGR1|EP300|HLA-DRB1|JAK3|RELB|TCF3|ANAPC4|VAC14|TP53INP1,-0.66,MyList
GO Biological Processes,19,GO:0050868,negative regulation of T cell activation,19_GO:0022610 biological adhesion,-2.2,3.3,3.4,28160,122,493,7,1.4,0.53,3123|3566|3718|3902|51043|55824|80149,HLA-DRB1|IL4R|JAK3|LAG3|ZBTB7B|PAG1|ZC3H12A,-0.66,MyList
GO Biological Processes,19,GO:0000904,cell morphogenesis involved in differentiation,19_GO:0032502 developmental process,-2.2,1.8,2.9,28160,694,493,22,4.5,0.93,104|288|2011|2033|3996|4627|5829|6239|7155|7337|8609|9113|10507|11078|22853|23218|25942|26012|51199|55201|55679|57609,ADARB1|ANK3|MARK2|EP300|LLGL1|MYH9|PXN|RREB1|TOP2B|UBE3A|KLF7|LATS1|SEMA4D|TRIOBP|LMTK2|NBEAL2|SIN3A|NSMF|NIN|MAP1S|LIMS2|DIP2B,-0.65,MyList
GO Biological Processes,19,GO:2000756,regulation of peptidyl-lysine acetylation,19_GO:0050789 regulation of biological process,-2.2,4.3,3.6,28160,66,493,5,1,0.45,22976|25942|55209|57609|93624,PAXIP1|SIN3A|SETD5|DIP2B|TADA2B,-0.64,MyList
GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2,2.3,3.1,28160,294,493,12,2.4,0.69,867|2033|3123|3416|3916|3949|7037|9150|10155|10189|57617|80149,CBL|EP300|HLA-DRB1|IDE|LAMP1|LDLR|TFRC|CTDP1|TRIM28|ALYREF|VPS18|ZC3H12A,-0.64,MyList
Reactome Gene Sets,6,R-HSA-9012999,RHO GTPase cycle,,-2.2,2,3,28160,449,493,16,3.2,0.8,1213|1362|4649|4650|7037|8440|11180|23013|23141|23344|23526|26999|57584|84033|139818|147179,CLTC|CPD|MYO9A|MYO9B|TFRC|NCK2|WDR6|SPEN|ANKLE2|ESYT1|ARHGAP45|CYFIP2|ARHGAP21|OBSCN|DOCK11|WIPF2,-0.64,MyList
GO Biological Processes,19,GO:0010677,negative regulation of cellular carbohydrate metabolic process,19_GO:0048519 negative regulation of biological process,-2.2,5.4,3.8,28160,42,493,4,0.81,0.4,2033|6774|90007|283871,EP300|STAT3|MIDN|PGP,-0.64,MyList
GO Biological Processes,19,GO:0042088,T-helper 1 type immune response,19_GO:0002376 immune system process,-2.2,5.4,3.8,28160,42,493,4,0.81,0.4,3123|3566|3718|5971,HLA-DRB1|IL4R|JAK3|RELB,-0.64,MyList
WikiPathways,27,WP49,IL-2 signaling pathway,,-2.2,5.4,3.8,28160,42,493,4,0.81,0.4,867|3718|6774|9021,CBL|JAK3|STAT3|SOCS3,-0.64,MyList
GO Biological Processes,19,GO:1901796,regulation of signal transduction by p53 class mediator,19_GO:0023052 signaling,-2.2,3.6,3.4,28160,94,493,6,1.2,0.49,1263|2033|7874|7994|8805|28996,PLK3|EP300|USP7|KAT6A|TRIM24|HIPK2,-0.63,MyList
WikiPathways,27,WP231,TNF-alpha signaling pathway,,-2.2,3.6,3.4,28160,94,493,6,1.2,0.49,1387|5601|7133|8439|8567|8945,CREBBP|MAPK9|TNFRSF1B|NSMAF|MADD|BTRC,-0.63,MyList
GO Biological Processes,19,GO:0022407,regulation of cell-cell adhesion,19_GO:0022610 biological adhesion,-2.2,2,2.9,28160,450,493,16,3.2,0.8,288|3123|3458|3566|3707|3718|3902|4771|7037|8440|51043|55824|64332|80149|84807|283234,ANK3|HLA-DRB1|IFNG|IL4R|ITPKB|JAK3|LAG3|NF2|TFRC|NCK2|ZBTB7B|PAG1|NFKBIZ|ZC3H12A|NFKBID|CCDC88B,-0.63,MyList
GO Biological Processes,19,GO:0010970,transport along microtubule,19_GO:0051179 localization,-2.2,2.9,3.2,28160,156,493,8,1.6,0.57,636|3916|23095|25777|55201|57584|79443|92558,BICD1|LAMP1|KIF1B|SUN2|MAP1S|ARHGAP21|FYCO1|BICDL1,-0.63,MyList
KEGG Pathway,24,hsa04630,Jak-STAT signaling pathway ,,-2.2,2.9,3.2,28160,156,493,8,1.6,0.57,1387|2033|3458|3566|3718|6774|7297|9021,CREBBP|EP300|IFNG|IL4R|JAK3|STAT3|TYK2|SOCS3,-0.63,MyList
KEGG Pathway,24,ko04630,Jak-STAT signaling pathway,,-2.2,2.9,3.2,28160,156,493,8,1.6,0.57,1387|2033|3458|3566|3718|6774|7297|9021,CREBBP|EP300|IFNG|IL4R|JAK3|STAT3|TYK2|SOCS3,-0.63,MyList
GO Biological Processes,19,GO:1903364,positive regulation of cellular protein catabolic process,19_GO:0048518 positive regulation of biological process,-2.2,2.9,3.2,28160,156,493,8,1.6,0.57,1263|1454|3949|5601|7917|55294|55743|114881,PLK3|CSNK1E|LDLR|MAPK9|BAG6|FBXW7|CHFR|OSBPL7,-0.63,MyList
GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-2.2,2.9,3.2,28160,156,493,8,1.6,0.57,2308|6720|7486|8897|9451|10514|23274|80149,FOXO1|SREBF1|WRN|MTMR3|EIF2AK3|MYBBP1A|CLEC16A|ZC3H12A,-0.63,MyList
Canonical Pathways,11,M105,PID TELOMERASE PATHWAY,,-2.2,4.3,3.6,28160,67,493,5,1,0.45,3458|7337|7486|23381|25942,IFNG|UBE3A|WRN|SMG5|SIN3A,-0.63,MyList
GO Biological Processes,19,GO:0043967,histone H4 acetylation,19_GO:0008152 metabolic process,-2.2,4.3,3.6,28160,67,493,5,1,0.45,2033|3662|23326|57634|339287,EP300|IRF4|USP22|EP400|MSL1,-0.63,MyList
GO Biological Processes,19,GO:0035690,cellular response to drug,19_GO:0050896 response to stimulus,-2.2,4.3,3.6,28160,67,493,5,1,0.45,19|790|5471|7037|84687,ABCA1|CAD|PPAT|TFRC|PPP1R9B,-0.63,MyList
GO Biological Processes,19,GO:0010866,regulation of triglyceride biosynthetic process,19_GO:0050789 regulation of biological process,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,3949|6720|55294,LDLR|SREBF1|FBXW7,-0.63,MyList
GO Biological Processes,19,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,19_GO:0032502 developmental process,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,5469|55294|55679,MED1|FBXW7|LIMS2,-0.63,MyList
GO Biological Processes,19,GO:0010847,regulation of chromatin assembly,19_GO:0050789 regulation of biological process,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,10155|23133|55729,TRIM28|PHF8|ATF7IP,-0.63,MyList
GO Biological Processes,19,GO:0045624,positive regulation of T-helper cell differentiation,19_GO:0022610 biological adhesion,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,3566|64332|84807,IL4R|NFKBIZ|NFKBID,-0.63,MyList
GO Biological Processes,19,GO:0072574,hepatocyte proliferation,19_GO:0032502 developmental process,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,5469|55294|55679,MED1|FBXW7|LIMS2,-0.63,MyList
GO Biological Processes,19,GO:1900120,regulation of receptor binding,19_GO:0065007 biological regulation,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,489|5334|23228,ATP2A3|PLCL1|PLCL2,-0.63,MyList
GO Biological Processes,19,GO:0007398,ectoderm development,19_GO:0032502 developmental process,-2.2,7.8,4.3,28160,22,493,3,0.61,0.35,3655|4771|51043,ITGA6|NF2|ZBTB7B,-0.63,MyList
GO Biological Processes,19,GO:0072657,protein localization to membrane,19_GO:0051179 localization,-2.2,1.9,2.9,28160,574,493,19,3.9,0.87,288|1213|3458|4644|5170|5583|7917|9747|9919|10484|23463|54434|54471|64398|79803|84687|161176|284098|285966,ANK3|CLTC|IFNG|MYO5A|PDPK1|PRKCH|BAG6|TCAF1|SEC16A|SEC23A|ICMT|SSH1|MIEF1|PALS1|HPS6|PPP1R9B|SYNE3|PIGW|TCAF2,-0.63,MyList
GO Biological Processes,19,GO:0007589,body fluid secretion,19_GO:0051179 localization,-2.2,3.6,3.4,28160,95,493,6,1.2,0.49,790|3783|5469|5471|9612|51043,CAD|KCNN4|MED1|PPAT|NCOR2|ZBTB7B,-0.62,MyList
GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,19_GO:0050789 regulation of biological process,-2.2,2.2,3,28160,335,493,13,2.6,0.72,1958|2033|3458|3949|5163|6720|6774|7874|9612|9852|90007|160760|283871,EGR1|EP300|IFNG|LDLR|PDK1|SREBF1|STAT3|USP7|NCOR2|EPM2AIP1|MIDN|PPTC7|PGP,-0.62,MyList
GO Biological Processes,19,GO:1904591,positive regulation of protein import,19_GO:0048518 positive regulation of biological process,-2.2,5.3,3.8,28160,43,493,4,0.81,0.4,3458|10155|51366|80149,IFNG|TRIM28|UBR5|ZC3H12A,-0.62,MyList
GO Biological Processes,19,GO:0046636,negative regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-2.2,5.3,3.8,28160,43,493,4,0.81,0.4,3566|3718|51043|80149,IL4R|JAK3|ZBTB7B|ZC3H12A,-0.62,MyList
GO Biological Processes,19,GO:0090278,negative regulation of peptide hormone secretion,19_GO:0048519 negative regulation of biological process,-2.2,5.3,3.8,28160,43,493,4,0.81,0.4,6720|8609|90007|415116,SREBF1|KLF7|MIDN|PIM3,-0.62,MyList
