Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0051340,regulation of ligase activity,19_GO:0065007 biological regulation,-3.1,15,6.4,28160,12,455,3,0.66,0.38,7518|79840|134145,XRCC4|NHEJ1|ATPSCKMT,-1,MyList
GO Biological Processes,19,GO:0034154,toll-like receptor 7 signaling pathway,19_GO:0002376 immune system process,-3.1,15,6.4,28160,12,455,3,0.66,0.38,81622|91543|118788,UNC93B1|RSAD2|PIK3AP1,-1,MyList
GO Biological Processes,19,GO:0043300,regulation of leukocyte degranulation,19_GO:0002376 immune system process,-3.1,6.7,5,28160,46,455,5,1.1,0.49,3684|3822|3965|6850|729230,ITGAM|KLRC2|LGALS9|SYK|CCR2,-1,MyList
GO Biological Processes,19,GO:1901224,positive regulation of NIK/NF-kappaB signaling,19_GO:0048518 positive regulation of biological process,-3.1,5.4,4.7,28160,69,455,6,1.3,0.53,3430|3965|5610|9111|128178|219790,IFI35|LGALS9|EIF2AK2|NMI|EDARADD|RTKN2,-1,MyList
GO Biological Processes,19,GO:0042267,natural killer cell mediated cytotoxicity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.1,5.4,4.7,28160,69,455,6,1.3,0.53,3811|3822|3965|8807|11126|22914,KIR3DL1|KLRC2|LGALS9|IL18RAP|CD160|KLRK1,-1,MyList
WikiPathways,27,WP4532,Intraflagellar transport proteins binding to dynein,,-3.1,9.2,5.4,28160,27,455,4,0.88,0.44,6993|9742|56912|140735,DYNLT1|IFT140|IFT46|DYNLL2,-1,MyList
GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0050789 regulation of biological process,-3,3.6,4.2,28160,153,455,9,2,0.65,1191|3965|5336|5610|8807|10346|114769|121268|219790,CLU|LGALS9|PLCG2|EIF2AK2|IL18RAP|TRIM22|CARD16|RHEBL1|RTKN2,-1,MyList
KEGG Pathway,24,hsa05168,Herpes simplex infection,,-3,3.3,4.1,28160,185,455,10,2.2,0.69,1460|3434|3665|4049|4938|4940|5610|6502|6773|10379,CSNK2B|IFIT1|IRF7|LTA|OAS1|OAS3|EIF2AK2|SKP2|STAT2|IRF9,-1,MyList
KEGG Pathway,24,ko05168,Herpes simplex infection,,-3,3.3,4.1,28160,185,455,10,2.2,0.69,1460|3434|3665|4049|4938|4940|5610|6502|6773|10379,CSNK2B|IFIT1|IRF7|LTA|OAS1|OAS3|EIF2AK2|SKP2|STAT2|IRF9,-1,MyList
GO Biological Processes,19,GO:0032722,positive regulation of chemokine production,19_GO:0048518 positive regulation of biological process,-3,5.3,4.6,28160,70,455,6,1.3,0.53,326|3965|4938|4940|5610|6850,AIRE|LGALS9|OAS1|OAS3|EIF2AK2|SYK,-0.98,MyList
Reactome Gene Sets,6,R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",,-3,8.8,5.3,28160,28,455,4,0.88,0.44,2770|2791|2793|94235,GNAI1|GNG11|GNGT2|GNG8,-0.95,MyList
GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,2.7,3.8,28160,294,455,13,2.9,0.78,950|2838|2934|3434|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|GPR15|GSN|IFIT1|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-0.92,MyList
GO Biological Processes,19,GO:0032729,positive regulation of interferon-gamma production,19_GO:0048518 positive regulation of biological process,-3,5.2,4.5,28160,72,455,6,1.3,0.53,3965|4049|9636|11126|51744|729230,LGALS9|LTA|ISG15|CD160|CD244|CCR2,-0.92,MyList
KEGG Pathway,24,hsa05162,Measles,,-3,3.5,4.1,28160,158,455,9,2,0.65,1460|3665|4599|4938|4940|5610|6773|8793|10379,CSNK2B|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT2|TNFRSF10D|IRF9,-0.91,MyList
GO Biological Processes,19,GO:0050900,leukocyte migration,19_GO:0040011 locomotion,-2.9,2.5,3.7,28160,372,455,15,3.3,0.84,326|2207|2529|2650|2838|2841|3965|5473|6375|6846|6850|22914|131450|257144|729230,AIRE|FCER1G|FUT7|GCNT1|GPR15|GPR18|LGALS9|PPBP|XCL1|XCL2|SYK|KLRK1|CD200R1|GCSAM|CCR2,-0.89,MyList
GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-2.9,2.5,3.7,28160,373,455,15,3.3,0.84,326|2207|2529|2841|3965|5336|6097|6850|10875|56339|57178|79840|91543|257101|729230,AIRE|FCER1G|FUT7|GPR18|LGALS9|PLCG2|RORC|SYK|FGL2|METTL3|ZMIZ1|NHEJ1|RSAD2|ZNF683|CCR2,-0.88,MyList
Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-2.9,2.8,3.8,28160,263,455,12,2.6,0.75,1|2|1191|1521|2207|2770|2791|2793|5336|5473|6850|94235,A1BG|A2M|CLU|CTSW|FCER1G|GNAI1|GNG11|GNGT2|PLCG2|PPBP|SYK|GNG8,-0.86,MyList
KEGG Pathway,24,ko05160,Hepatitis C,,-2.9,3.8,4.1,28160,131,455,8,1.8,0.62,1026|3434|3665|4938|4940|5610|6773|10379,CDKN1A|IFIT1|IRF7|OAS1|OAS3|EIF2AK2|STAT2|IRF9,-0.84,MyList
GO Biological Processes,19,GO:0043303,mast cell degranulation,19_GO:0002376 immune system process,-2.9,6.1,4.6,28160,51,455,5,1.1,0.49,3965|5729|5730|6850|7462,LGALS9|PTGDR|PTGDS|SYK|LAT2,-0.83,MyList
GO Biological Processes,19,GO:0071674,mononuclear cell migration,19_GO:0040011 locomotion,-2.9,3.2,3.9,28160,196,455,10,2.2,0.69,326|2529|2838|3965|6375|6846|22914|131450|257144|729230,AIRE|FUT7|GPR15|LGALS9|XCL1|XCL2|KLRK1|CD200R1|GCSAM|CCR2,-0.83,MyList
GO Biological Processes,19,GO:2000379,positive regulation of reactive oxygen species metabolic process,19_GO:0048518 positive regulation of biological process,-2.8,4.9,4.3,28160,76,455,6,1.3,0.53,1026|3684|5336|6850|7305|8644,CDKN1A|ITGAM|PLCG2|SYK|TYROBP|AKR1C3,-0.82,MyList
GO Biological Processes,19,GO:0002218,activation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,6,4.6,28160,52,455,5,1.1,0.49,3822|5336|6850|7305|81030,KLRC2|PLCG2|SYK|TYROBP|ZBP1,-0.8,MyList
GO Biological Processes,19,GO:0002279,mast cell activation involved in immune response,19_GO:0002376 immune system process,-2.8,6,4.6,28160,52,455,5,1.1,0.49,3965|5729|5730|6850|7462,LGALS9|PTGDR|PTGDS|SYK|LAT2,-0.8,MyList
KEGG Pathway,24,ko04612,Antigen processing and presentation,,-2.8,4.8,4.3,28160,77,455,6,1.3,0.53,3804|3811|3812|3822|3823|10437,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|IFI30,-0.79,MyList
KEGG Pathway,24,hsa04612,Antigen processing and presentation ,,-2.8,4.8,4.3,28160,77,455,6,1.3,0.53,3804|3811|3812|3822|3823|10437,KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|IFI30,-0.79,MyList
GO Biological Processes,19,GO:0002448,mast cell mediated immunity,19_GO:0002376 immune system process,-2.8,5.8,4.5,28160,53,455,5,1.1,0.49,3965|5729|5730|6850|7462,LGALS9|PTGDR|PTGDS|SYK|LAT2,-0.78,MyList
GO Biological Processes,19,GO:0010820,positive regulation of T cell chemotaxis,19_GO:0040011 locomotion,-2.8,12,5.6,28160,15,455,3,0.66,0.38,6375|6846|729230,XCL1|XCL2|CCR2,-0.78,MyList
GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8,12,5.6,28160,15,455,3,0.66,0.38,3434|4599|4938,IFIT1|MX1|OAS1,-0.78,MyList
Reactome Gene Sets,6,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),,-2.8,12,5.6,28160,15,455,3,0.66,0.38,5730|8644|27306,PTGDS|AKR1C3|HPGDS,-0.78,MyList
GO Biological Processes,19,GO:2000402,negative regulation of lymphocyte migration,19_GO:0040011 locomotion,-2.8,12,5.6,28160,15,455,3,0.66,0.38,22914|131450|257144,KLRK1|CD200R1|GCSAM,-0.78,MyList
KEGG Pathway,24,ko05169,Epstein-Barr virus infection,,-2.8,3.1,3.8,28160,201,455,10,2.2,0.69,1026|1460|3315|4734|5336|5610|6502|6850|51728|548644,CDKN1A|CSNK2B|HSPB1|NEDD4|PLCG2|EIF2AK2|SKP2|SYK|POLR3K|POLR2J3,-0.77,MyList
Reactome Gene Sets,6,R-HSA-5656169,Termination of translesion DNA synthesis,,-2.8,7.7,4.9,28160,32,455,4,0.88,0.44,5983|9246|9636|57804,RFC3|UBE2L6|ISG15|POLD4,-0.77,MyList
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0002376 immune system process,-2.8,2.3,3.5,28160,426,455,16,3.5,0.86,326|2207|2529|2841|3665|3965|5336|6097|6850|10875|56339|57178|79840|91543|257101|729230,AIRE|FCER1G|FUT7|GPR18|IRF7|LGALS9|PLCG2|RORC|SYK|FGL2|METTL3|ZMIZ1|NHEJ1|RSAD2|ZNF683|CCR2,-0.77,MyList
Reactome Gene Sets,6,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,,-2.7,3.3,3.8,28160,169,455,9,2,0.65,2770|2791|2793|2838|2848|5336|5729|6850|94235,GNAI1|GNG11|GNGT2|GPR15|GPR25|PLCG2|PTGDR|SYK|GNG8,-0.75,MyList
Reactome Gene Sets,6,R-HSA-9664433,Leishmania parasite growth and survival,,-2.7,3.3,3.8,28160,169,455,9,2,0.65,2770|2791|2793|2838|2848|5336|5729|6850|94235,GNAI1|GNG11|GNGT2|GPR15|GPR25|PLCG2|PTGDR|SYK|GNG8,-0.75,MyList
Reactome Gene Sets,6,R-HSA-392518,Signal amplification,,-2.7,7.5,4.8,28160,33,455,4,0.88,0.44,2770|2791|2793|94235,GNAI1|GNG11|GNGT2|GNG8,-0.73,MyList
Reactome Gene Sets,6,R-HSA-2871809,FCERI mediated Ca+2 mobilization,,-2.7,7.5,4.8,28160,33,455,4,0.88,0.44,2207|5336|6850|7006,FCER1G|PLCG2|SYK|TEC,-0.73,MyList
Canonical Pathways,11,M42,PID DNA PK PATHWAY,,-2.7,12,5.4,28160,16,455,3,0.66,0.38,1460|7518|79840,CSNK2B|XRCC4|NHEJ1,-0.71,MyList
Reactome Gene Sets,6,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,,-2.7,12,5.4,28160,16,455,3,0.66,0.38,2207|6850|7462,FCER1G|SYK|LAT2,-0.71,MyList
WikiPathways,27,WP4705,Pathways of nucleic acid metabolism and innate immune sensing,,-2.7,12,5.4,28160,16,455,3,0.66,0.38,4938|10535|11277,OAS1|RNASEH2A|TREX1,-0.71,MyList
GO Biological Processes,19,GO:0010819,regulation of T cell chemotaxis,19_GO:0040011 locomotion,-2.7,12,5.4,28160,16,455,3,0.66,0.38,6375|6846|729230,XCL1|XCL2|CCR2,-0.71,MyList
GO Biological Processes,19,GO:0046632,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.7,3.9,3.9,28160,111,455,7,1.5,0.58,2529|2841|3965|6097|6850|91543|257101,FUT7|GPR18|LGALS9|RORC|SYK|RSAD2|ZNF683,-0.67,MyList
GO Biological Processes,19,GO:0050729,positive regulation of inflammatory response,19_GO:0048518 positive regulation of biological process,-2.7,3.5,3.8,28160,142,455,8,1.8,0.62,241|3430|4049|4258|5336|9111|81030|729230,ALOX5AP|IFI35|LTA|MGST2|PLCG2|NMI|ZBP1|CCR2,-0.67,MyList
GO Biological Processes,19,GO:0002886,regulation of myeloid leukocyte mediated immunity,19_GO:0002376 immune system process,-2.6,5.4,4.3,28160,57,455,5,1.1,0.49,3684|3965|6850|7305|729230,ITGAM|LGALS9|SYK|TYROBP|CCR2,-0.67,MyList
Reactome Gene Sets,6,R-HSA-6798695,Neutrophil degranulation,,-2.6,2.2,3.4,28160,480,455,17,3.7,0.89,1|684|1460|1471|2207|2517|2934|3684|3848|4718|5473|5683|6993|7305|10577|10875|53917,A1BG|BST2|CSNK2B|CST3|FCER1G|FUCA1|GSN|ITGAM|KRT1|NDUFC2|PPBP|PSMA2|DYNLT1|TYROBP|NPC2|FGL2|RAB24,-0.66,MyList
GO Biological Processes,19,GO:0032609,interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.6,3.9,3.9,28160,112,455,7,1.5,0.58,3965|4049|6375|9636|11126|51744|729230,LGALS9|LTA|XCL1|ISG15|CD160|CD244|CCR2,-0.66,MyList
GO Biological Processes,19,GO:0032649,regulation of interferon-gamma production,19_GO:0032501 multicellular organismal process,-2.6,3.9,3.9,28160,112,455,7,1.5,0.58,3965|4049|6375|9636|11126|51744|729230,LGALS9|LTA|XCL1|ISG15|CD160|CD244|CCR2,-0.66,MyList
GO Biological Processes,19,GO:0046640,regulation of alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.6,7.1,4.6,28160,35,455,4,0.88,0.44,3965|6375|6850|729230,LGALS9|XCL1|SYK|CCR2,-0.66,MyList
GO Biological Processes,19,GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.6,7.1,4.6,28160,35,455,4,0.88,0.44,3665|4940|8638|79132,IRF7|OAS3|OASL|DHX58,-0.66,MyList
GO Biological Processes,19,GO:0032814,regulation of natural killer cell activation,19_GO:0002376 immune system process,-2.6,7.1,4.6,28160,35,455,4,0.88,0.44,3822|7305|90379|257101,KLRC2|TYROBP|DCAF15|ZNF683,-0.66,MyList
GO Biological Processes,19,GO:0002685,regulation of leukocyte migration,19_GO:0040011 locomotion,-2.6,2.9,3.6,28160,212,455,10,2.2,0.69,326|2529|2841|3965|6375|6846|22914|131450|257144|729230,AIRE|FUT7|GPR18|LGALS9|XCL1|XCL2|KLRK1|CD200R1|GCSAM|CCR2,-0.64,MyList
GO Biological Processes,19,GO:0090322,regulation of superoxide metabolic process,19_GO:0050789 regulation of biological process,-2.6,6.9,4.5,28160,36,455,4,0.88,0.44,3684|6850|7305|10516,ITGAM|SYK|TYROBP|FBLN5,-0.62,MyList
Canonical Pathways,11,M1315,SIG PIP3 SIGNALING IN B LYMPHOCYTES,,-2.6,6.9,4.5,28160,36,455,4,0.88,0.44,5336|6850|7006|51131,PLCG2|SYK|TEC|PHF11,-0.62,MyList
Reactome Gene Sets,6,R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,,-2.5,10,5.1,28160,18,455,3,0.66,0.38,4049|4050|8742,LTA|LTB|TNFSF12,-0.59,MyList
GO Biological Processes,19,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,19_GO:0008152 metabolic process,-2.5,10,5.1,28160,18,455,3,0.66,0.38,79796|84920|91869,ALG9|ALG10|RFT1,-0.59,MyList
GO Biological Processes,19,GO:0034162,toll-like receptor 9 signaling pathway,19_GO:0002376 immune system process,-2.5,10,5.1,28160,18,455,3,0.66,0.38,81622|91543|118788,UNC93B1|RSAD2|PIK3AP1,-0.59,MyList
Reactome Gene Sets,6,R-HSA-8964315,G beta:gamma signalling through BTK,,-2.5,10,5.1,28160,18,455,3,0.66,0.38,2791|2793|94235,GNG11|GNGT2|GNG8,-0.59,MyList
GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-2.5,2.4,3.4,28160,330,455,13,2.9,0.78,3965|6375|6850|8379|10385|10875|11126|11277|22914|56339|57178|257101|729230,LGALS9|XCL1|SYK|MAD1L1|BTN2A2|FGL2|CD160|TREX1|KLRK1|METTL3|ZMIZ1|ZNF683|CCR2,-0.57,MyList
Reactome Gene Sets,6,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,,-2.5,6.5,4.4,28160,38,455,4,0.88,0.44,1460|2791|2793|94235,CSNK2B|GNG11|GNGT2|GNG8,-0.54,MyList
GO Biological Processes,19,GO:0046633,alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.5,6.5,4.4,28160,38,455,4,0.88,0.44,3965|6375|6850|729230,LGALS9|XCL1|SYK|CCR2,-0.54,MyList
GO Biological Processes,19,GO:0030101,natural killer cell activation,19_GO:0002376 immune system process,-2.5,4.2,3.8,28160,89,455,6,1.3,0.53,3822|7305|22914|51744|90379|257101,KLRC2|TYROBP|KLRK1|CD244|DCAF15|ZNF683,-0.54,MyList
GO Biological Processes,19,GO:0032615,interleukin-12 production,19_GO:0032501 multicellular organismal process,-2.5,5,4,28160,62,455,5,1.1,0.49,3663|3965|4050|5336|6850,IRF5|LGALS9|LTB|PLCG2|SYK,-0.54,MyList
GO Biological Processes,19,GO:0032655,regulation of interleukin-12 production,19_GO:0032501 multicellular organismal process,-2.5,5,4,28160,62,455,5,1.1,0.49,3663|3965|4050|5336|6850,IRF5|LGALS9|LTB|PLCG2|SYK,-0.54,MyList
GO Biological Processes,19,GO:0140131,positive regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.5,9.8,4.9,28160,19,455,3,0.66,0.38,6375|6846|729230,XCL1|XCL2|CCR2,-0.53,MyList
Reactome Gene Sets,6,R-HSA-392851,Prostacyclin signalling through prostacyclin receptor,,-2.5,9.8,4.9,28160,19,455,3,0.66,0.38,2791|2793|94235,GNG11|GNGT2|GNG8,-0.53,MyList
GO Biological Processes,19,GO:0006490,oligosaccharide-lipid intermediate biosynthetic process,19_GO:0008152 metabolic process,-2.5,9.8,4.9,28160,19,455,3,0.66,0.38,79796|84920|91869,ALG9|ALG10|RFT1,-0.53,MyList
Reactome Gene Sets,6,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,,-2.5,6.3,4.3,28160,39,455,4,0.88,0.44,5983|9246|9636|57804,RFC3|UBE2L6|ISG15|POLD4,-0.51,MyList
GO Biological Processes,19,GO:0032930,positive regulation of superoxide anion generation,19_GO:0048518 positive regulation of biological process,-2.4,9.3,4.7,28160,20,455,3,0.66,0.38,3684|6850|7305,ITGAM|SYK|TYROBP,-0.47,MyList
Reactome Gene Sets,6,R-HSA-8964616,G beta:gamma signalling through CDC42,,-2.4,9.3,4.7,28160,20,455,3,0.66,0.38,2791|2793|94235,GNG11|GNGT2|GNG8,-0.47,MyList
Reactome Gene Sets,6,R-HSA-418217,G beta:gamma signalling through PLC beta,,-2.4,9.3,4.7,28160,20,455,3,0.66,0.38,2791|2793|94235,GNG11|GNGT2|GNG8,-0.47,MyList
GO Biological Processes,19,GO:0030168,platelet activation,19_GO:0032501 multicellular organismal process,-2.4,3.5,3.6,28160,124,455,7,1.5,0.58,2207|3315|5336|5359|6850|7006|10398,FCER1G|HSPB1|PLCG2|PLSCR1|SYK|TEC|MYL9,-0.45,MyList
GO Biological Processes,19,GO:0071634,regulation of transforming growth factor beta production,19_GO:0032501 multicellular organismal process,-2.4,6,4.1,28160,41,455,4,0.88,0.44,3965|6375|7305|55353,LGALS9|XCL1|TYROBP|LAPTM4B,-0.44,MyList
KEGG Pathway,24,ko04064,NF-kappa B signaling pathway,,-2.4,3.9,3.6,28160,95,455,6,1.3,0.53,597|1460|4049|4050|5336|6850,BCL2A1|CSNK2B|LTA|LTB|PLCG2|SYK,-0.43,MyList
GO Biological Processes,19,GO:0002285,lymphocyte activation involved in immune response,19_GO:0002376 immune system process,-2.3,2.9,3.4,28160,194,455,9,2,0.65,2207|3822|3965|5336|6097|9025|10875|51744|257101,FCER1G|KLRC2|LGALS9|PLCG2|RORC|RNF8|FGL2|CD244|ZNF683,-0.43,MyList
GO Biological Processes,19,GO:0044766,multi-organism transport,19_GO:0051704 multi-organism process,-2.3,8.8,4.6,28160,21,455,3,0.66,0.38,684|3434|6993,BST2|IFIT1|DYNLT1,-0.43,MyList
GO Biological Processes,19,GO:0019370,leukotriene biosynthetic process,19_GO:0008152 metabolic process,-2.3,8.8,4.6,28160,21,455,3,0.66,0.38,241|4258|6850,ALOX5AP|MGST2|SYK,-0.43,MyList
GO Biological Processes,19,GO:1902579,multi-organism localization,19_GO:0051704 multi-organism process,-2.3,8.8,4.6,28160,21,455,3,0.66,0.38,684|3434|6993,BST2|IFIT1|DYNLT1,-0.43,MyList
Reactome Gene Sets,6,R-HSA-500657,Presynaptic function of Kainate receptors,,-2.3,8.8,4.6,28160,21,455,3,0.66,0.38,2791|2793|94235,GNG11|GNGT2|GNG8,-0.43,MyList
GO Biological Processes,19,GO:0072665,protein localization to vacuole,19_GO:0051179 localization,-2.3,4.6,3.8,28160,67,455,5,1.1,0.49,950|1191|4734|11267|144577,SCARB2|CLU|NEDD4|SNF8|KICS2,-0.42,MyList
GO Biological Processes,19,GO:0046635,positive regulation of alpha-beta T cell activation,19_GO:0022610 biological adhesion,-2.3,4.6,3.8,28160,67,455,5,1.1,0.49,3965|6375|6850|11126|729230,LGALS9|XCL1|SYK|CD160|CCR2,-0.42,MyList
Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-2.3,2,3,28160,561,455,18,4,0.91,1026|1163|1460|4085|5683|5983|6502|8334|8350|8379|11116|22897|23421|27338|55166|57804|93323|140735,CDKN1A|CKS1B|CSNK2B|MAD2L1|PSMA2|RFC3|SKP2|H2AC6|H3C1|MAD1L1|CEP43|CEP164|ITGB3BP|UBE2S|CENPQ|POLD4|HAUS8|DYNLL2,-0.4,MyList
KEGG Pathway,24,ko04664,Fc epsilon RI signaling pathway,,-2.3,4.6,3.8,28160,68,455,5,1.1,0.49,241|2207|5336|5605|6850,ALOX5AP|FCER1G|PLCG2|MAP2K2|SYK,-0.4,MyList
KEGG Pathway,24,hsa04664,Fc epsilon RI signaling pathway ,,-2.3,4.6,3.8,28160,68,455,5,1.1,0.49,241|2207|5336|5605|6850,ALOX5AP|FCER1G|PLCG2|MAP2K2|SYK,-0.4,MyList
GO Biological Processes,19,GO:0002718,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.3,3.8,3.6,28160,97,455,6,1.3,0.53,684|5336|6375|11126|91543|729230,BST2|PLCG2|XCL1|CD160|RSAD2|CCR2,-0.39,MyList
GO Biological Processes,19,GO:0032642,regulation of chemokine production,19_GO:0032501 multicellular organismal process,-2.3,3.8,3.6,28160,97,455,6,1.3,0.53,326|3965|4938|4940|5610|6850,AIRE|LGALS9|OAS1|OAS3|EIF2AK2|SYK,-0.39,MyList
GO Biological Processes,19,GO:0071604,transforming growth factor beta production,19_GO:0032501 multicellular organismal process,-2.3,5.8,4,28160,43,455,4,0.88,0.44,3965|6375|7305|55353,LGALS9|XCL1|TYROBP|LAPTM4B,-0.39,MyList
Reactome Gene Sets,6,R-HSA-991365,Activation of GABAB receptors,,-2.3,5.8,4,28160,43,455,4,0.88,0.44,2770|2791|2793|94235,GNAI1|GNG11|GNGT2|GNG8,-0.39,MyList
Reactome Gene Sets,6,R-HSA-977444,GABA B receptor activation,,-2.3,5.8,4,28160,43,455,4,0.88,0.44,2770|2791|2793|94235,GNAI1|GNG11|GNGT2|GNG8,-0.39,MyList
GO Biological Processes,19,GO:0032602,chemokine production,19_GO:0032501 multicellular organismal process,-2.3,3.8,3.5,28160,98,455,6,1.3,0.53,326|3965|4938|4940|5610|6850,AIRE|LGALS9|OAS1|OAS3|EIF2AK2|SYK,-0.38,MyList
GO Biological Processes,19,GO:0002367,cytokine production involved in immune response,19_GO:0002376 immune system process,-2.3,3.8,3.5,28160,98,455,6,1.3,0.53,684|5336|6375|11126|91543|729230,BST2|PLCG2|XCL1|CD160|RSAD2|CCR2,-0.38,MyList
WikiPathways,27,WP23,B cell receptor signaling pathway,,-2.3,3.8,3.5,28160,98,455,6,1.3,0.53,5336|5605|6850|7006|7462|118788,PLCG2|MAP2K2|SYK|TEC|LAT2|PIK3AP1,-0.38,MyList
GO Biological Processes,19,GO:0000209,protein polyubiquitination,19_GO:0008152 metabolic process,-2.3,2.6,3.2,28160,236,455,10,2.2,0.69,4734|6502|9025|9111|9246|10346|27338|57531|90379|148203,NEDD4|SKP2|RNF8|NMI|UBE2L6|TRIM22|UBE2S|HACE1|DCAF15|ZNF738,-0.38,MyList
GO Biological Processes,19,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-2.3,5.6,3.9,28160,44,455,4,0.88,0.44,3430|8638|79132|91543,IFI35|OASL|DHX58|RSAD2,-0.36,MyList
WikiPathways,27,WP4217,Ebola virus pathway in host,,-2.3,3.3,3.4,28160,131,455,7,1.5,0.58,684|2934|3384|3665|4734|5610|10577,BST2|GSN|ICAM2|IRF7|NEDD4|EIF2AK2|NPC2,-0.36,MyList
WikiPathways,27,WP3929,Chemokine signaling pathway,,-2.3,3,3.3,28160,165,455,8,1.8,0.62,2770|2791|2793|5473|6375|6773|94235|729230,GNAI1|GNG11|GNGT2|PPBP|XCL1|STAT2|GNG8|CCR2,-0.36,MyList
KEGG Pathway,24,ko05203,Viral carcinogenesis,,-2.3,2.8,3.2,28160,201,455,9,2,0.65,1026|2934|2966|3665|5610|6502|6850|8379|10379,CDKN1A|GSN|GTF2H2|IRF7|EIF2AK2|SKP2|SYK|MAD1L1|IRF9,-0.36,MyList
GO Biological Processes,19,GO:0002700,regulation of production of molecular mediator of immune response,19_GO:0002376 immune system process,-2.2,3,3.3,28160,166,455,8,1.8,0.62,684|5336|6375|11126|11277|51744|91543|729230,BST2|PLCG2|XCL1|CD160|TREX1|CD244|RSAD2|CCR2,-0.35,MyList
GO Biological Processes,19,GO:0006622,protein targeting to lysosome,19_GO:0051179 localization,-2.2,8.1,4.3,28160,23,455,3,0.66,0.38,950|1191|4734,SCARB2|CLU|NEDD4,-0.35,MyList
GO Biological Processes,19,GO:0071676,negative regulation of mononuclear cell migration,19_GO:0040011 locomotion,-2.2,8.1,4.3,28160,23,455,3,0.66,0.38,22914|131450|257144,KLRK1|CD200R1|GCSAM,-0.35,MyList
KEGG Pathway,24,ko04662,B cell receptor signaling pathway,,-2.2,4.4,3.6,28160,71,455,5,1.1,0.49,5336|5605|6850|8519|118788,PLCG2|MAP2K2|SYK|IFITM1|PIK3AP1,-0.35,MyList
KEGG Pathway,24,hsa04662,B cell receptor signaling pathway ,,-2.2,4.4,3.6,28160,71,455,5,1.1,0.49,5336|5605|6850|8519|118788,PLCG2|MAP2K2|SYK|IFITM1|PIK3AP1,-0.35,MyList
WikiPathways,27,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",,-2.2,4.4,3.6,28160,71,455,5,1.1,0.49,5336|6773|9636|10964|91543,PLCG2|STAT2|ISG15|IFI44L|RSAD2,-0.35,MyList
WikiPathways,27,WP98,Prostaglandin synthesis and regulation,,-2.2,5.5,3.9,28160,45,455,4,0.88,0.44,5729|5730|8644|27306,PTGDR|PTGDS|AKR1C3|HPGDS,-0.34,MyList
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.2,2.2,3,28160,359,455,13,2.9,0.78,684|2841|3965|4938|4940|6375|7305|9111|10385|55353|79132|114769|131450,BST2|GPR18|LGALS9|OAS1|OAS3|XCL1|TYROBP|NMI|BTN2A2|LAPTM4B|DHX58|CARD16|CD200R1,-0.34,MyList
