_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.254345822459814,GO:0046631,M1,1,0,GO Biological Processes,19,alpha-beta T cell activation,19_GO:0002376 immune system process,-4.254345822459814,4.307007786429366,5.3437035496829735,28160,155,464,11,2.3706896551724137,0.7062662815884926,944|3600|4063|6375|6850|8767|11126|30009|56253|91543|257101,TNFSF8|IL15|LY9|XCL1|SYK|RIPK2|CD160|TBX21|CRTAM|RSAD2|ZNF683,-1.7676981326131975,0,10,1,1,-4.254345822459814,8.669950738916256,
1,-3.0708372551368748,GO:0070663,M1,1,0,GO Biological Processes,19,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-3.0708372551368748,2.960470984020185,3.997385329739167,28160,246,464,12,2.586206896551724,0.7368564163568738,684|944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,BST2|TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.7385120795837681,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.944901092636768,GO:0002695,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-2.944901092636768,3.245436105476674,3.9875951684697153,28160,187,464,10,2.1551724137931036,0.6741413332294612,2064|2268|6375|7305|8379|8530|10077|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|CST7|TSPAN32|FGL2|TBX21|CRTAM,-0.6657012423044626,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.9220518132840905,GO:0030217,M1,1,0,GO Biological Processes,19,T cell differentiation,19_GO:0002376 immune system process,-2.9220518132840905,2.8448275862068964,3.837970339127339,28160,256,464,12,2.586206896551724,0.7368564163568738,944|2064|2207|3600|4063|6850|8767|10875|30009|56253|91543|257101,TNFSF8|ERBB2|FCER1G|IL15|LY9|SYK|RIPK2|FGL2|TBX21|CRTAM|RSAD2|ZNF683,-0.6467026907205224,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.9030984004416567,GO:0042110,M1,1,0,GO Biological Processes,19,T cell activation,19_GO:0002376 immune system process,-2.9030984004416567,2.2570532915360504,3.610636667974975,28160,484,464,18,3.8793103448275863,0.8964513200661994,944|2064|2207|3600|4063|6352|6375|6850|8379|8767|10875|11126|30009|56253|64343|91543|257101|100528032,TNFSF8|ERBB2|FCER1G|IL15|LY9|CCL5|XCL1|SYK|MAD1L1|RIPK2|FGL2|CD160|TBX21|CRTAM|AZI2|RSAD2|ZNF683|KLRC4-KLRK1,-0.6348111323655754,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.8978403096620786,GO:0050863,M1,1,0,GO Biological Processes,19,regulation of T cell activation,19_GO:0002376 immune system process,-2.8978403096620786,2.574712643678161,3.724438095799863,28160,330,464,14,3.0172413793103448,0.7941331106258365,944|2064|3600|6352|6375|6850|8379|8767|10875|11126|30009|56253|257101|100528032,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|FGL2|CD160|TBX21|CRTAM|ZNF683|KLRC4-KLRK1,-0.6330413694318188,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.8528509970726916,GO:0050670,M1,1,0,GO Biological Processes,19,regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-2.8528509970726916,2.953921269453769,3.8172780453846458,28160,226,464,11,2.3706896551724137,0.7062662815884926,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.5983520134822438,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.8224309714911575,GO:0032944,M1,1,0,GO Biological Processes,19,regulation of mononuclear cell proliferation,19_GO:0050789 regulation of biological process,-2.8224309714911575,2.928009679370841,3.7834212226073967,28160,228,464,11,2.3706896551724137,0.7062662815884926,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM,-0.582655916376225,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.7703087784022005,GO:0046634,M1,1,0,GO Biological Processes,19,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2.7703087784022005,4.084880636604774,4.079446450340449,28160,104,464,7,1.5086206896551724,0.5658875630451552,6375|6850|8767|11126|30009|56253|257101,XCL1|SYK|RIPK2|CD160|TBX21|CRTAM|ZNF683,-0.5421387335341017,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.6394703811400286,GO:0042129,M1,1,0,GO Biological Processes,19,regulation of T cell proliferation,19_GO:0002376 immune system process,-2.6394703811400286,3.1756214915797916,3.7044241775226014,28160,172,464,9,1.9396551724137931,0.6402505824323579,944|2064|3600|6352|6375|6850|8379|8767|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|CRTAM,-0.436123919996962,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.609000761051199,GO:0046632,M1,1,0,GO Biological Processes,19,alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.609000761051199,3.827275551413482,3.8630472020878766,28160,111,464,7,1.5086206896551724,0.5658875630451552,944|4063|6850|8767|30009|91543|257101,TNFSF8|LY9|SYK|RIPK2|TBX21|RSAD2|ZNF683,-0.41460914256105863,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.5734270178431,GO:0050866,M1,1,0,GO Biological Processes,19,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-2.5734270178431,2.8899835796387525,3.5582450278989604,28160,210,464,10,2.1551724137931036,0.6741413332294612,2064|2268|6375|7305|8379|8530|10077|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|CST7|TSPAN32|FGL2|TBX21|CRTAM,-0.39069501189795314,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.5669508251239233,GO:0070661,M1,1,0,GO Biological Processes,19,leukocyte proliferation,19_GO:0009987 cellular process,-2.5669508251239233,2.4655172413793105,3.4126392760087123,28160,320,464,13,2.8017241379310347,0.7660956145421873,684|944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,BST2|TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.3870854598303795,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.5250808237008435,GO:0045580,M1,1,0,GO Biological Processes,19,regulation of T cell differentiation,19_GO:0002376 immune system process,-2.5250808237008435,3.3254605573925367,3.6463379913539242,28160,146,464,8,1.7241379310344827,0.604297008033773,2064|3600|6850|8767|10875|30009|56253|257101,ERBB2|IL15|SYK|RIPK2|FGL2|TBX21|CRTAM|ZNF683,-0.357397117350105,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.4741990723179734,GO:0046651,M1,1,0,GO Biological Processes,19,lymphocyte proliferation,19_GO:0002376 immune system process,-2.4741990723179734,2.511296076099881,3.3484139936927795,28160,290,464,12,2.586206896551724,0.7368564163568738,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.3220051336222881,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.4623738858778106,GO:0046633,M1,1,0,GO Biological Processes,19,alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.4623738858778106,6.388384754990926,4.302158177110822,28160,38,464,4,0.8620689655172413,0.4291725540422387,3600|6375|6850|8767,IL15|XCL1|SYK|RIPK2,-0.31285253704345206,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.438498650843074,GO:0032943,M1,1,0,GO Biological Processes,19,mononuclear cell proliferation,19_GO:0009987 cellular process,-2.438498650843074,2.485583146993056,3.308603648009091,28160,293,464,12,2.586206896551724,0.7368564163568738,944|2064|3600|6352|6375|6850|7305|8379|8767|23529|56253|64343,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2|CLCF1|CRTAM|AZI2,-0.30209897933062074,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.334084003027585,GO:0051250,M1,1,0,GO Biological Processes,19,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.334084003027585,3.092466505600703,3.403025001707787,28160,157,464,8,1.7241379310344827,0.604297008033773,2064|2268|6375|7305|8379|10875|30009|56253,ERBB2|FGR|XCL1|TYROBP|MAD1L1|FGL2|TBX21|CRTAM,-0.21661757373818893,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.3241730102245803,GO:0046641,M1,1,0,GO Biological Processes,19,positive regulation of alpha-beta T cell proliferation,19_GO:0022610 biological adhesion,-2.3241730102245803,8.669950738916256,4.551001421943469,28160,21,464,3,0.646551724137931,0.3720781089258359,6375|6850|8767,XCL1|SYK|RIPK2,-0.21661757373818893,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.1964474783165877,GO:0042098,M1,1,0,GO Biological Processes,19,T cell proliferation,19_GO:0002376 immune system process,-2.1964474783165877,2.717447246525991,3.1628580175701013,28160,201,464,9,1.9396551724137931,0.6402505824323579,944|2064|3600|6352|6375|6850|8379|8767|56253,TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|CRTAM,-0.13359160148797805,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.0729137716731856,GO:0045619,M1,1,0,GO Biological Processes,19,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-2.0729137716731856,2.7903289734443124,3.0661692805485634,28160,174,464,8,1.7241379310344827,0.604297008033773,2064|3600|6850|8767|10875|30009|56253|257101,ERBB2|IL15|SYK|RIPK2|FGL2|TBX21|CRTAM|ZNF683,-0.04966131203947411,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.0498009275089406,GO:1903706,M1,1,0,GO Biological Processes,19,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.0498009275089406,2.1323392357875117,2.8378682131539703,28160,370,464,13,2.8017241379310347,0.7660956145421873,2064|2309|3600|6850|7305|7538|8767|9636|10875|23186|30009|56253|257101,ERBB2|FOXO3|IL15|SYK|TYROBP|ZFP36|RIPK2|ISG15|FGL2|RCOR1|TBX21|CRTAM|ZNF683,-0.0402744923819868,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.040633489523813,GO:0007159,M1,1,0,GO Biological Processes,19,leukocyte cell-cell adhesion,19_GO:0022610 biological adhesion,-2.040633489523813,2.1265916906775724,2.827327504449552,28160,371,464,13,2.8017241379310347,0.7660956145421873,2064|3600|6352|6375|6850|8379|8767|10875|11126|30009|51148|56253|100528032,ERBB2|IL15|CCL5|XCL1|SYK|MAD1L1|RIPK2|FGL2|CD160|TBX21|CERCAM|CRTAM|KLRC4-KLRK1,-0.03303297543289778,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.0224230587233256,GO:0030098,M1,1,0,GO Biological Processes,19,lymphocyte differentiation,19_GO:0002376 immune system process,-2.0224230587233256,2.1151890542664327,2.8063456599254213,28160,373,464,13,2.8017241379310347,0.7660956145421873,944|2064|2207|3600|4063|6850|8767|10875|23529|30009|56253|91543|257101,TNFSF8|ERBB2|FCER1G|IL15|LY9|SYK|RIPK2|FGL2|CLCF1|TBX21|CRTAM|RSAD2|ZNF683,-0.022905749127470627,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-2.0135468400940506,GO:0036037,M1,1,0,GO Biological Processes,19,"CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.0135468400940506,6.743295019157087,3.8645066894902818,28160,27,464,3,0.646551724137931,0.3720781089258359,944|6375|56253,TNFSF8|XCL1|CRTAM,-0.022905749127470627,0,10,0,0,-4.254345822459814,8.669950738916256,
1,-3.89128548574199,WP5039,M1,1,0,WikiPathways,27,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-3.89128548574199,6.247464503042596,5.607531408950099,28160,68,464,7,1.5086206896551724,0.5658875630451552,3433|3579|4599|6352|11126|23586|79132,IFIT2|CXCR2|MX1|CCL5|CD160|DDX58|DHX58,-1.4486546248797476,0,11,1,1,-3.89128548574199,6.247464503042596,
1,-2.626770834151948,R-HSA-168928,M1,1,0,Reactome Gene Sets,6,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-2.626770834151948,4.440706476030277,4.038597249254912,28160,82,464,6,1.293103448275862,0.5244829726281087,843|6285|9636|23586|51191|79132,CASP10|S100B|ISG15|DDX58|HERC5|DHX58,-0.4294147366980688,0,11,0,0,-3.89128548574199,6.247464503042596,
1,-2.4794857890219553,WP3865,M1,1,0,WikiPathways,27,Novel intracellular components of RIG-I-like receptor (RLR) pathway,,-2.4794857890219553,4.97456189937818,4.022238598429919,28160,61,464,5,1.0775862068965518,0.479307664889128,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.3246027118154886,0,11,0,0,-3.89128548574199,6.247464503042596,
1,-2.2232251941510643,hsa04622,M1,1,0,KEGG Pathway,24,RIG-I-like receptor signaling pathway ,,-2.2232251941510643,4.334975369458129,3.6159703447998126,28160,70,464,5,1.0775862068965518,0.479307664889128,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.14650415324113822,0,11,0,0,-3.89128548574199,6.247464503042596,
1,-2.2232251941510643,ko04622,M1,1,0,KEGG Pathway,24,RIG-I-like receptor signaling pathway,,-2.2232251941510643,4.334975369458129,3.6159703447998126,28160,70,464,5,1.0775862068965518,0.479307664889128,843|9636|23586|64343|79132,CASP10|ISG15|DDX58|AZI2|DHX58,-0.14650415324113822,0,11,0,0,-3.89128548574199,6.247464503042596,
1,-2.09798913180606,WP4655,M1,1,0,WikiPathways,27,Cytosolic DNA-sensing pathway,,-2.09798913180606,4.045977011494253,3.418842686893319,28160,75,464,5,1.0775862068965518,0.479307664889128,843|6352|9636|23586|81030,CASP10|CCL5|ISG15|DDX58|ZBP1,-0.06465978200648136,0,11,0,0,-3.89128548574199,6.247464503042596,
1,-3.761770871185952,GO:0002221,M1,1,0,GO Biological Processes,19,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.761770871185952,3.793103448275862,4.811134937946057,28160,176,464,11,2.3706896551724137,0.7062662815884926,3430|4814|4938|4940|8767|23586|56927|79132|80231|81622|91543,IFI35|NINJ1|OAS1|OAS3|RIPK2|DDX58|GPR108|DHX58|TASL|UNC93B1|RSAD2,-1.3294808436619285,0,12,1,1,-3.761770871185952,15.172413793103447,
1,-3.118984825943468,GO:0062208,M1,1,0,GO Biological Processes,19,positive regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-3.118984825943468,6.896551724137932,5.066485013138927,28160,44,464,5,1.0775862068965518,0.479307664889128,3430|4814|79132|80231|91543,IFI35|NINJ1|DHX58|TASL|RSAD2,-0.7743092120039321,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-3.057824227185655,GO:0034154,M1,1,0,GO Biological Processes,19,toll-like receptor 7 signaling pathway,19_GO:0002376 immune system process,-3.057824227185655,15.172413793103447,6.355793151986414,28160,12,464,3,0.646551724137931,0.3720781089258359,80231|81622|91543,TASL|UNC93B1|RSAD2,-0.7298112668689364,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-2.972541956853735,GO:0002224,M1,1,0,GO Biological Processes,19,toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.972541956853735,3.915461624026696,4.211329524520245,28160,124,464,8,1.7241379310344827,0.604297008033773,3430|4814|4938|8767|56927|80231|81622|91543,IFI35|NINJ1|OAS1|RIPK2|GPR108|TASL|UNC93B1|RSAD2,-0.6677378549518913,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-2.9630519469713876,GO:0034123,M1,1,0,GO Biological Processes,19,positive regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.9630519469713876,8.669950738916256,5.255697549699372,28160,28,464,4,0.8620689655172413,0.4291725540422387,3430|4814|80231|91543,IFI35|NINJ1|TASL|RSAD2,-0.6658009829599898,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-2.1965195198112566,GO:0034142,M1,1,0,GO Biological Processes,19,toll-like receptor 4 signaling pathway,19_GO:0002376 immune system process,-2.1965195198112566,5.394636015325671,3.8187321929618565,28160,45,464,4,0.8620689655172413,0.4291725540422387,3430|4814|4938|8767,IFI35|NINJ1|OAS1|RIPK2,-0.13359160148797805,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-2.0815509494691438,GO:0062207,M1,1,0,GO Biological Processes,19,regulation of pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-2.0815509494691438,3.4352635003253087,3.251326433056532,28160,106,464,6,1.293103448275862,0.5244829726281087,3430|4814|56927|79132|80231|91543,IFI35|NINJ1|GPR108|DHX58|TASL|RSAD2,-0.052280456146432806,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-2.074205048292895,GO:0034121,M1,1,0,GO Biological Processes,19,regulation of toll-like receptor signaling pathway,19_GO:0002376 immune system process,-2.074205048292895,3.992740471869329,3.381469306238289,28160,76,464,5,1.0775862068965518,0.479307664889128,3430|4814|56927|80231|91543,IFI35|NINJ1|GPR108|TASL|RSAD2,-0.04966131203947411,0,12,0,0,-3.761770871185952,15.172413793103447,
1,-3.6307087187837466,GO:2000501,M1,1,0,GO Biological Processes,19,regulation of natural killer cell chemotaxis,19_GO:0040011 locomotion,-3.6307087187837466,22.75862068965517,7.966742989042287,28160,8,464,3,0.646551724137931,0.3720781089258359,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-1.2134824376955988,0,13,1,1,-3.6307087187837466,22.75862068965517,
1,-3.3103993793653776,GO:0035747,M1,1,0,GO Biological Processes,19,natural killer cell chemotaxis,19_GO:0040011 locomotion,-3.3103993793653776,18.206896551724135,7.044049951915746,28160,10,464,3,0.646551724137931,0.3720781089258359,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-0.9530117999097039,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.824826536484579,GO:0071622,M1,1,0,GO Biological Processes,19,regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-2.824826536484579,5.9499661933739025,4.579559458835118,28160,51,464,5,1.0775862068965518,0.479307664889128,719|1240|3579|6352|6375,C3AR1|CMKLR1|CXCR2|CCL5|XCL1,-0.582655916376225,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.451115054564412,GO:0010759,M1,1,0,GO Biological Processes,19,positive regulation of macrophage chemotaxis,19_GO:0040011 locomotion,-2.451115054564412,9.582577132486387,4.843773551236098,28160,19,464,3,0.646551724137931,0.3720781089258359,719|1240|6352,C3AR1|CMKLR1|CCL5,-0.30951418936615066,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.323054021873199,GO:0071621,M1,1,0,GO Biological Processes,19,granulocyte chemotaxis,19_GO:0040011 locomotion,-2.323054021873199,3.3986206896551723,3.4787673122440137,28160,125,464,7,1.5086206896551724,0.5658875630451552,719|1240|2207|3579|6352|6375|6850,C3AR1|CMKLR1|FCER1G|CXCR2|CCL5|XCL1|SYK,-0.21661757373818893,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.2660749582299524,GO:0071674,M1,1,0,GO Biological Processes,19,mononuclear cell migration,19_GO:0040011 locomotion,-2.2660749582299524,2.7867698803659398,3.2490477257691563,28160,196,464,9,1.9396551724137931,0.6402505824323579,719|1240|2059|3579|6352|6375|30009|56253|100528032,C3AR1|CMKLR1|EPS8|CXCR2|CCL5|XCL1|TBX21|CRTAM|KLRC4-KLRK1,-0.1755234158386224,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.157658781791157,GO:0090023,M1,1,0,GO Biological Processes,19,positive regulation of neutrophil chemotaxis,19_GO:0040011 locomotion,-2.157658781791157,7.586206896551723,4.178004385092715,28160,24,464,3,0.646551724137931,0.3720781089258359,719|3579|6375,C3AR1|CXCR2|XCL1,-0.11401316351560244,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.14047682609373,GO:0030593,M1,1,0,GO Biological Processes,19,neutrophil chemotaxis,19_GO:0040011 locomotion,-2.14047682609373,3.535319718781386,3.3364898607348064,28160,103,464,6,1.293103448275862,0.5244829726281087,719|2207|3579|6352|6375|6850,C3AR1|FCER1G|CXCR2|CCL5|XCL1|SYK,-0.09891415896646769,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.107413857791146,GO:1901623,M1,1,0,GO Biological Processes,19,regulation of lymphocyte chemotaxis,19_GO:0040011 locomotion,-2.107413857791146,7.282758620689655,4.067766339560309,28160,25,464,3,0.646551724137931,0.3720781089258359,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-0.06998735985052229,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.0594361569968425,GO:1905523,M1,1,0,GO Biological Processes,19,positive regulation of macrophage migration,19_GO:0040011 locomotion,-2.0594361569968425,7.002652519893899,3.963448460116273,28160,26,464,3,0.646551724137931,0.3720781089258359,719|1240|6352,C3AR1|CMKLR1|CCL5,-0.044080178209164815,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-2.0135468400940506,GO:0071624,M1,1,0,GO Biological Processes,19,positive regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-2.0135468400940506,6.743295019157087,3.8645066894902818,28160,27,464,3,0.646551724137931,0.3720781089258359,719|3579|6375,C3AR1|CXCR2|XCL1,-0.022905749127470627,0,13,0,0,-3.6307087187837466,22.75862068965517,
1,-3.459961592731829,GO:0060267,M1,1,0,GO Biological Processes,19,positive regulation of respiratory burst,19_GO:0048518 positive regulation of biological process,-3.459961592731829,20.229885057471265,7.468099723910238,28160,9,464,3,0.646551724137931,0.3720781089258359,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-1.0850243737597574,0,14,1,1,-3.459961592731829,20.229885057471265,
1,-3.1552492063091178,GO:0003094,M1,1,0,GO Biological Processes,19,glomerular filtration,19_GO:0032501 multicellular organismal process,-3.1552492063091178,9.710344827586207,5.639504815438717,28160,25,464,4,0.8620689655172413,0.4291725540422387,3493|3494|3512|28912,IGHA1|IGHA2|JCHAIN|IGKV3-20,-0.8063774777759737,0,14,0,0,-3.459961592731829,20.229885057471265,
1,-3.0883471228304065,GO:0097205,M1,1,0,GO Biological Processes,19,renal filtration,19_GO:0032501 multicellular organismal process,-3.0883471228304065,9.3368700265252,5.504692227196397,28160,26,464,4,0.8620689655172413,0.4291725540422387,3493|3494|3512|28912,IGHA1|IGHA2|JCHAIN|IGKV3-20,-0.7519440348568605,0,14,0,0,-3.459961592731829,20.229885057471265,
1,-2.59432603805805,GO:0060263,M1,1,0,GO Biological Processes,19,regulation of respiratory burst,19_GO:0050789 regulation of biological process,-2.59432603805805,10.70993914807302,5.1834015286583455,28160,17,464,3,0.646551724137931,0.3720781089258359,3493|3494|3512,IGHA1|IGHA2|JCHAIN,-0.4058033532320079,0,14,0,0,-3.459961592731829,20.229885057471265,
1,-2.4794857890219553,GO:0019731,M1,1,0,GO Biological Processes,19,antibacterial humoral response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.4794857890219553,4.97456189937818,4.022238598429919,28160,61,464,5,1.0775862068965518,0.479307664889128,3493|3494|3512|8398|28912,IGHA1|IGHA2|JCHAIN|PLA2G6|IGKV3-20,-0.3246027118154886,0,14,0,0,-3.459961592731829,20.229885057471265,
1,-3.3103993793653776,CORUM:867,M1,1,0,CORUM,33,TRAP-SMCC mediator complex,,-3.3103993793653776,18.206896551724135,7.044049951915746,28160,10,464,3,0.646551724137931,0.3720781089258359,6837|54797|219541,MED22|MED18|MED19,-0.9530117999097039,0,15,1,1,-3.3103993793653776,18.206896551724135,
1,-3.024356573135011,CORUM:5450,M1,1,0,CORUM,33,Mediator complex,,-3.024356573135011,8.991060025542785,5.376966501254324,28160,27,464,4,0.8620689655172413,0.4291725540422387,6837|9412|54797|219541,MED22|MED21|MED18|MED19,-0.7079705986833522,0,15,0,0,-3.3103993793653776,18.206896551724135,
1,-2.7409924826277083,CORUM:230,M1,1,0,CORUM,33,Mediator complex,,-2.7409924826277083,7.586206896551724,4.825029919776152,28160,32,464,4,0.8620689655172413,0.4291725540422387,6837|9412|54797|219541,MED22|MED21|MED18|MED19,-0.5191626157906286,0,15,0,0,-3.3103993793653776,18.206896551724135,
1,-2.9492073850434677,GO:0035745,M1,1,0,GO Biological Processes,19,T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-2.9492073850434677,14.005305039787798,6.070650656502207,28160,13,464,3,0.646551724137931,0.3720781089258359,6375|30009|91543,XCL1|TBX21|RSAD2,-0.6657012423044626,0,16,1,1,-2.9492073850434677,14.005305039787798,
1,-2.9492073850434677,GO:2000551,M1,1,0,GO Biological Processes,19,regulation of T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-2.9492073850434677,14.005305039787798,6.070650656502207,28160,13,464,3,0.646551724137931,0.3720781089258359,6375|30009|91543,XCL1|TBX21|RSAD2,-0.6657012423044626,0,16,0,0,-2.9492073850434677,14.005305039787798,
1,-2.5204489836339987,GO:0035743,M1,1,0,GO Biological Processes,19,"CD4-positive, alpha-beta T cell cytokine production",19_GO:0002376 immune system process,-2.5204489836339987,10.114942528735632,5.0069330791407225,28160,18,464,3,0.646551724137931,0.3720781089258359,6375|30009|91543,XCL1|TBX21|RSAD2,-0.357397117350105,0,16,0,0,-2.9492073850434677,14.005305039787798,
1,-2.2653907625404397,GO:0002718,M1,1,0,GO Biological Processes,19,regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.2653907625404397,3.753999289015286,3.516751826717147,28160,97,464,6,1.293103448275862,0.5244829726281087,684|6375|11126|23586|30009|91543,BST2|XCL1|CD160|DDX58|TBX21|RSAD2,-0.1755234158386224,0,16,0,0,-2.9492073850434677,14.005305039787798,
1,-2.243881343891574,GO:0002367,M1,1,0,GO Biological Processes,19,cytokine production involved in immune response,19_GO:0002376 immune system process,-2.243881343891574,3.7156931738212524,3.485728098229673,28160,98,464,6,1.293103448275862,0.5244829726281087,684|6375|11126|23586|30009|91543,BST2|XCL1|CD160|DDX58|TBX21|RSAD2,-0.15863419482650168,0,16,0,0,-2.9492073850434677,14.005305039787798,
1,-2.1810328665751686,GO:0035710,M1,1,0,GO Biological Processes,19,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.1810328665751686,3.6053260498463637,3.3950467048764756,28160,101,464,6,1.293103448275862,0.5244829726281087,4063|6375|8767|11126|30009|91543,LY9|XCL1|RIPK2|CD160|TBX21|RSAD2,-0.12251997075734118,0,16,0,0,-2.9492073850434677,14.005305039787798,
1,-2.0135468400940506,GO:0002719,M1,1,0,GO Biological Processes,19,negative regulation of cytokine production involved in immune response,19_GO:0002376 immune system process,-2.0135468400940506,6.743295019157087,3.8645066894902818,28160,27,464,3,0.646551724137931,0.3720781089258359,684|6375|30009,BST2|XCL1|TBX21,-0.022905749127470627,0,16,0,0,-2.9492073850434677,14.005305039787798,
